time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
754621,5,-1,35,-34,57,-19,15,-9
754631,3,-5,33,-38,61,-21,14,-15
754641,5,-1,34,-34,57,-19,16,-5
754651,3,-5,33,-38,61,-21,24,-15
754661,5,-1,35,-34,64,-18,23,-13
754671,3,-5,33,-38,60,-21,16,-15
754681,5,-1,34,-34,57,-20,22,-9
754691,3,-5,33,-37,60,-21,29,-14
754701,5,-1,34,-34,59,-18,18,-8
754711,3,-5,33,-37,61,-21,21,-15
754721,5,-1,34,-34,57,-20,25,-13
754731,3,-5,32,-38,60,-21,14,-15
754741,5,-1,34,-34,69,-19,30,-23
754751,3,-5,33,-38,69,-20,14,-25
754761,5,-1,35,-34,57,-19,15,-8
754771,3,-5,32,-37,60,-21,17,-19
754781,4,-1,34,-34,62,-19,22,-11
754791,3,-5,33,-38,64,-21,14,-9
754801,4,-1,35,-33,63,-19,22,-12
754811,3,-5,33,-37,73,-20,16,-7
754821,5,-1,35,-34,57,-20,25,-12
754831,3,-5,33,-37,61,-21,22,-15
754841,5,-1,34,-34,64,-20,24,-13
754851,3,-5,33,-37,60,-21,13,-15
754861,5,-1,34,-34,69,-19,43,-18
754871,3,-5,33,-38,71,-21,14,-23
754881,5,-1,35,-34,57,-19,24,-22
754891,3,-5,32,-37,61,-21,17,-15
754901,5,-1,35,-34,57,-19,44,-13
754911,3,-5,32,-37,67,-20,4,-15
754921,5,-1,35,-34,69,-19,29,-23
754931,4,-4,32,-38,69,-22,14,-23
754941,5,-1,34,-34,68,-19,32,-23
754951,3,-5,33,-37,61,-21,14,-22
754961,5,-1,34,-34,57,-19,15,-4
754971,3,-5,32,-38,65,-21,14,-21
754981,5,-1,35,-34,66,-19,25,-14
754991,3,-5,33,-37,61,-21,14,-24
755001,5,-1,35,-34,69,-19,35,-23
755011,3,-5,32,-38,72,-20,23,-7
755021,5,-1,34,-34,57,-20,16,-5
755031,3,-5,33,-37,64,-21,14,-24
755041,5,-1,35,-34,67,-19,40,-20
755051,3,-5,32,-37,64,-20,14,-15
755061,5,-1,35,-34,69,-19,38,-17
755071,3,-5,33,-38,72,-20,19,-15
755081,5,-1,34,-34,63,-18,21,-13
755091,3,-5,32,-37,61,-21,14,-25
755101,5,-1,34,-34,56,-20,16,-6
755111,3,-5,32,-38,72,-20,14,-14
755121,5,-1,34,-34,69,-19,29,-13
755131,3,-5,33,-37,64,-21,14,-15
755141,5,-1,35,-34,61,-19,21,-10
755151,3,-5,32,-38,72,-20,16,-14
755161,5,-1,35,-34,57,-19,44,-9
755171,3,-5,32,-37,61,-21,16,-24
755181,5,-1,35,-34,61,-19,34,-13
755191,4,-4,32,-37,68,-20,14,-25
755201,5,-1,35,-34,68,-19,38,-12
755211,3,-5,33,-37,73,-20,22,-14
755221,5,-1,34,-34,64,-19,44,-4
755231,3,-5,33,-38,61,-21,17,-15
755241,5,-1,35,-34,69,-19,32,-22
755251,3,-5,32,-37,73,-20,15,-20
755261,5,-1,35,-34,69,-19,38,-17
755271,3,-5,33,-37,72,-21,41,-10
755281,5,-1,35,-34,57,-19,15,-4
755291,3,-5,33,-37,64,-21,14,-23
755301,5,-1,34,-34,66,-19,25,-13
755311,3,-5,32,-37,61,-20,12,-15
755321,5,-1,35,-34,67,-19,26,-14
755331,3,-5,33,-38,72,-21,20,-10
755341,5,-1,35,-34,69,-19,33,-14
755351,3,-5,33,-38,68,-20,36,-11
755361,5,-1,34,-34,68,-19,41,-20
755371,3,-5,33,-37,66,-21,14,-25
755381,5,-1,35,-34,69,-19,32,-23
755391,3,-5,33,-38,72,-20,15,-21
755401,5,-1,34,-34,67,-20,41,-14
755411,3,-5,33,-37,72,-12,36,-5
755421,5,-1,34,-34,68,-19,51,-13
755431,4,-5,33,-38,65,-20,14,-9
755441,5,-1,35,-34,61,-19,20,-9
755451,3,-6,33,-37,70,-20,15,-9
755461,5,-1,34,-34,66,-19,41,-20
755471,3,-5,33,-37,66,-20,14,-21
755481,5,-1,35,-34,59,-19,55,-8
755491,3,-5,33,-37,60,-21,17,-15
755501,4,-1,35,-35,67,-19,39,-20
755511,3,-5,33,-37,63,-20,14,-15
755521,5,-1,34,-34,67,-19,39,-13
755531,3,-5,33,-38,72,-21,21,-14
755541,4,-1,35,-34,69,-19,40,-10
755551,3,-5,32,-38,73,-20,41,-14
755561,5,-1,34,-34,63,-19,21,-13
755571,3,-5,33,-37,69,-20,14,-25
755581,5,-2,34,-34,69,-19,31,-23
755591,3,-5,33,-38,74,-20,38,-7
755601,4,-1,35,-34,62,-20,46,-14
755611,3,-5,33,-37,67,-17,36,-11
755621,5,-1,35,-34,66,-19,25,-13
755631,3,-5,34,-38,62,-21,14,-23
755641,5,-1,35,-34,69,-19,39,-20
755651,3,-5,32,-37,73,-21,32,-7
755661,5,-1,35,-34,68,-19,37,-23
755671,3,-5,32,-38,72,-21,19,-12
755681,5,-1,34,-34,68,-19,55,-7
755691,3,-5,33,-38,66,-17,36,-6
755701,5,-1,34,-34,69,-19,31,-23
755711,3,-5,33,-37,69,-21,14,-23
755721,5,-1,34,-34,69,-19,31,-23
755731,3,-5,33,-38,71,-21,34,-5
755741,5,-1,34,-34,66,-19,43,-18
755751,4,-5,33,-38,72,-21,15,-14
755761,5,-1,34,-34,56,-17,58,-4
755771,4,-5,32,-37,65,-16,36,-15
755781,5,-1,35,-34,69,-19,28,-13
755791,3,-5,33,-37,72,-20,20,-11
755801,5,-1,35,-34,68,-19,32,-13
755811,3,-5,33,-38,72,-20,48,-8
755821,5,-1,34,-34,67,-15,57,-5
755831,3,-5,33,-37,65,-17,36,-6
755841,5,-2,34,-34,69,-19,31,-4
755851,4,-5,33,-38,70,-20,14,-24
755861,5,-1,35,-34,69,-20,37,-12
755871,3,-5,33,-37,71,-21,14,-21
755881,5,-1,35,-34,69,-19,35,-19
755891,3,-5,33,-38,66,-16,36,-14
755901,5,-1,34,-34,69,-19,39,-15
755911,3,-5,33,-38,60,-14,43,-15
755921,4,0,34,-34,68,-19,28,-13
755931,3,-5,32,-37,72,-20,22,-8
755941,5,-1,34,-34,58,-19,56,-6
755951,3,-5,33,-38,63,-15,36,-11
755961,5,-1,34,-34,66,-19,41,-20
755971,3,-5,33,-37,70,-21,35,-11
755981,5,-1,35,-34,67,-19,26,-13
755991,3,-5,33,-37,73,-20,21,-9
756001,4,-1,35,-34,68,-19,46,-13
756011,3,-5,32,-38,65,-18,37,-6
756021,5,-1,35,-34,60,-19,47,-9
756031,3,-5,32,-37,73,-20,23,-13
756041,5,-1,35,-34,67,-19,39,-16
756051,3,-5,32,-38,72,-14,38,-7
756061,4,-1,34,-34,59,-19,46,-15
756071,3,-5,32,-37,72,-20,19,-15
756081,5,-1,34,-33,67,-20,41,-20
756091,3,-5,33,-37,71,-20,35,-15
756101,5,-1,35,-34,65,-19,42,-18
756111,3,-5,32,-38,70,-20,36,-11
756121,5,-1,34,-34,65,-19,44,-17
756131,3,-5,32,-37,70,-21,35,-10
756141,5,-1,35,-34,63,-12,59,-3
756151,3,-5,32,-38,66,-16,37,-6
756161,5,-1,34,-34,56,-14,57,-18
756171,3,-5,33,-38,66,-18,37,-6
756181,5,-1,34,-34,60,-19,47,-4
756191,3,-5,32,-37,72,-20,15,-20
756201,5,-1,35,-34,68,-19,36,-19
756211,3,-5,33,-38,60,-14,37,-7
756221,5,-1,34,-34,61,-19,48,-9
756231,3,-5,33,-37,59,-14,43,-15
756241,5,-1,35,-34,69,-19,35,-23
756251,3,-5,32,-38,72,-20,21,-9
756261,5,-1,34,-34,58,-18,55,-7
756271,3,-5,32,-38,65,-15,36,-11
756281,5,-1,34,-34,67,-20,41,-19
756291,3,-5,33,-38,70,-19,36,-12
756301,5,-1,34,-34,55,-12,62,-4
756311,3,-5,32,-37,72,-21,21,-9
756321,5,-1,34,-34,56,-17,63,-13
756331,3,-5,32,-37,69,-21,36,-5
756341,5,-1,34,-34,62,-19,46,-10
756351,3,-5,33,-38,73,-20,33,-5
756361,5,-1,35,-34,55,-12,58,-5
756371,3,-5,32,-38,66,-14,45,-15
756381,5,-1,34,-34,55,-18,57,-5
756391,3,-5,33,-37,59,-13,39,-15
756401,5,-1,34,-35,69,-19,39,-20
756411,3,-5,33,-37,72,-20,32,-14
756421,4,-1,34,-34,69,-19,40,-21
756431,3,-5,32,-38,71,-21,35,-10
756441,4,-1,35,-34,56,-12,60,-3
756451,3,-5,32,-37,62,-15,37,-12
756461,6,-1,35,-34,61,-12,58,-4
756471,3,-5,32,-37,62,-15,36,-5
756481,4,-1,35,-33,56,-18,57,-18
756491,3,-5,32,-37,72,-21,34,-5
756501,5,-1,35,-34,56,-12,64,-13
756511,3,-5,34,-38,61,-13,36,-6
756521,5,-1,34,-34,59,-19,55,-4
756531,3,-5,32,-37,73,-20,34,-5
756541,5,-1,35,-34,60,-19,47,-9
756551,3,-5,32,-37,59,-14,42,-15
756561,5,-1,34,-34,56,-15,58,-4
756571,3,-5,28,-37,64,-18,37,-12
756581,5,-1,35,-34,67,-19,42,-19
756591,2,-5,32,-38,69,-21,36,-11
756601,5,-1,35,-34,55,-13,57,-5
756611,3,-5,33,-37,65,-17,37,-12
756621,5,-1,34,-34,55,-12,63,-6
756631,4,-5,33,-37,59,-14,40,-15
756641,5,-1,34,-34,57,-19,63,-12
756651,3,-5,33,-37,71,-20,34,-5
756661,5,-1,34,-34,63,-20,45,-12
756671,3,-5,33,-37,60,-14,44,-14
756681,5,-1,35,-34,56,-12,58,-5
756691,3,-5,33,-38,59,-31,43,-14
756701,5,-1,34,-34,60,-19,45,-15
756711,3,-5,32,-37,59,-14,38,-15
756721,4,-1,35,-34,55,-15,57,-5
756731,3,-5,33,-37,63,-16,37,-15
756741,4,-1,35,-34,56,-12,63,-5
756751,3,-5,33,-38,59,-14,39,-15
756761,5,-1,35,-34,59,-19,47,-14
756771,3,-5,33,-37,65,-17,36,-11
756781,5,-1,35,-34,58,-12,58,-4
756791,3,-5,33,-38,69,-20,36,-6
756801,5,-1,34,-34,56,-17,57,-18
756811,3,-5,34,-38,60,-15,43,-15
756821,5,-1,35,-34,56,-12,60,-14
756831,3,-5,32,-38,59,-15,43,-15
756841,5,-1,35,-34,66,-19,42,-13
756851,3,-5,32,-38,70,-20,35,-5
756861,5,-1,34,-34,56,-12,61,-10
756871,3,-5,33,-37,59,-14,43,-15
756881,5,-1,34,-34,56,-12,63,-7
756891,3,-5,32,-37,59,-14,40,-15
756901,5,-1,35,-34,60,-20,55,-7
756911,4,-5,33,-37,67,-17,36,-11
756921,5,-1,35,-34,56,-12,63,-4
756931,4,-5,32,-37,60,-14,37,-13
756941,5,-1,35,-34,55,-12,60,-3
756951,3,-5,34,-37,59,-17,43,-15
756961,5,-1,34,-34,56,-12,56,-13
756971,3,-5,32,-38,59,-20,43,-15
756981,5,-1,35,-34,56,-18,58,-5
756991,3,-5,33,-38,59,-14,44,-15
757001,4,-1,35,-33,55,-12,61,-8
757011,2,-5,33,-38,59,-30,44,-14
757021,5,-1,35,-34,56,-12,63,-6
757031,3,-5,33,-38,59,-14,44,-15
757041,5,-1,35,-34,56,-22,54,-13
757051,3,-5,33,-38,59,-14,39,-15
757061,5,-1,35,-34,55,-12,63,-4
757071,3,-5,32,-37,59,-14,41,-15
757081,5,-1,35,-34,55,-12,63,-10
757091,3,-5,33,-37,59,-14,44,-15
757101,5,-1,35,-34,56,-29,37,-13
757111,4,-5,32,-37,59,-14,44,-14
757121,5,-1,35,-34,56,-12,63,-13
757131,3,-4,33,-38,61,-14,36,-6
757141,5,-1,34,-34,56,-12,63,-14
757151,3,-5,32,-38,59,-21,43,-15
757161,5,-1,35,-34,56,-13,63,-14
757171,3,-5,33,-37,59,-21,43,-15
757181,5,-1,34,-34,56,-17,57,-6
757191,3,-5,33,-38,59,-14,43,-15
757201,5,-1,34,-34,56,-13,58,-4
757211,3,-5,32,-37,59,-16,43,-15
757221,5,-1,35,-34,56,-19,57,-14
757231,3,-5,32,-38,59,-20,43,-15
757241,5,-1,35,-34,56,-20,57,-14
757251,3,-5,33,-38,59,-19,43,-15
757261,4,-1,35,-35,56,-12,61,-3
757271,3,-5,33,-38,61,-14,37,-12
757281,4,-1,34,-34,55,-13,55,-14
757291,3,-5,32,-37,59,-21,43,-15
757301,5,-1,35,-34,55,-15,62,-14
757311,3,-5,33,-37,58,-30,36,-14
757321,5,-1,35,-34,56,-12,63,-13
757331,3,-5,33,-37,59,-19,43,-15
757341,5,-4,32,-34,55,-12,63,-10
757351,3,-5,33,-37,59,-15,43,-23
757361,5,-1,35,-34,56,-22,38,-13
757371,3,-5,33,-37,59,-22,27,-14
757381,4,-1,35,-34,56,-12,63,-10
757391,3,-4,33,-38,59,-14,44,-15
757401,5,0,35,-34,56,-15,62,-13
757411,3,-5,32,-38,59,-14,43,-15
757421,5,-1,34,-34,56,-29,28,-13
757431,3,-5,33,-37,59,-30,43,-15
757441,5,-1,34,-34,56,-12,63,-13
757451,3,-6,32,-37,59,-14,43,-12
757461,5,-1,34,-34,56,-17,60,-20
757471,2,-5,32,-37,59,-17,43,-15
757481,5,-1,35,-34,56,-12,63,-14
757491,3,-5,33,-38,59,-19,43,-15
757501,4,-1,34,-34,56,-12,62,-13
757511,3,-5,33,-38,58,-19,44,-15
757521,4,-1,35,-34,57,-29,44,-18
757531,3,-5,33,-38,59,-14,47,-13
757541,5,-1,34,-34,55,-12,64,-6
757551,3,-5,32,-38,58,-19,43,-15
757561,5,-2,34,-34,56,-22,54,-13
757571,3,-5,33,-37,59,-22,43,-15
757581,5,-1,35,-34,56,-29,40,-16
757591,3,-5,32,-38,59,-23,43,-15
757601,5,-1,35,-34,56,-16,47,-20
757611,3,-5,33,-37,59,-19,43,-15
757621,5,-1,34,-34,55,-12,40,-13
757631,3,-5,32,-37,58,-30,42,-14
757641,5,-1,35,-34,56,-29,39,-13
757651,4,-5,33,-38,59,-30,31,-14
757661,5,-1,34,-33,56,-12,63,-10
757671,4,-5,33,-37,59,-17,32,-21
757681,5,-1,35,-34,57,-29,40,-16
757691,3,-5,32,-37,59,-30,17,-24
757701,5,0,35,-34,56,-29,40,-15
757711,3,-5,32,-37,59,-23,43,-15
757721,5,0,35,-34,56,-12,63,-7
757731,3,-5,33,-37,58,-23,43,-15
757741,5,-1,35,-34,57,-29,39,-15
757751,3,-5,32,-37,59,-22,28,-5
757761,4,-1,34,-34,56,-29,33,-13
757771,3,-5,32,-38,59,-30,33,-14
757781,4,-1,36,-33,56,-12,63,-13
757791,3,-5,33,-37,59,-21,43,-15
757801,5,-1,35,-34,55,-14,63,-13
757811,3,-5,33,-38,59,-30,44,-14
757821,5,-1,34,-34,57,-29,42,-13
757831,3,-5,33,-37,59,-24,43,-15
757841,5,-1,35,-34,55,-12,63,-9
757851,3,-5,33,-37,58,-30,43,-15
757861,5,-1,35,-34,56,-17,60,-14
757871,3,-5,33,-37,59,-30,34,-24
757881,5,-1,35,-34,56,-29,39,-15
757891,3,-5,33,-38,59,-30,44,-14
757901,5,-1,35,-34,57,-28,30,-13
757911,3,-4,32,-38,59,-14,43,-15
757921,5,-1,34,-34,57,-18,45,-19
757931,3,-5,32,-38,59,-21,43,-15
757941,5,-1,35,-34,56,-29,40,-13
757951,3,-5,33,-38,59,-29,27,-14
757961,5,-1,34,-34,56,-29,42,-13
757971,3,-5,33,-38,59,-21,17,-18
757981,5,-1,35,-34,56,-19,58,-14
757991,3,-5,32,-37,59,-23,44,-15
758001,4,-1,35,-34,57,-29,40,-15
758011,3,-5,33,-38,59,-31,43,-24
758021,5,-1,35,-34,56,-29,43,-18
758031,3,-5,33,-37,58,-26,24,-24
758041,5,-1,35,-34,56,-15,62,-14
758051,3,-5,33,-37,59,-14,41,-15
758061,5,-1,34,-34,56,-29,32,-12
758071,3,-5,33,-37,59,-30,44,-14
758081,5,-1,35,-34,57,-29,37,-13
758091,3,-5,33,-38,59,-30,36,-14
758101,5,-1,34,-34,57,-29,42,-13
758111,3,-5,32,-37,59,-18,43,-15
758121,5,-1,34,-34,56,-29,44,-13
758131,3,-5,32,-37,58,-30,35,-14
758141,5,-1,34,-34,57,-29,40,-13
758151,4,-5,32,-37,59,-27,17,-18
758161,5,-1,34,-34,57,-29,33,-13
758171,4,-4,33,-37,59,-30,43,-14
758181,5,0,35,-34,56,-18,59,-14
758191,4,-5,32,-38,59,-30,37,-24
758201,5,-1,34,-34,56,-29,38,-13
758211,4,-5,32,-38,59,-30,42,-24
758221,5,-1,34,-34,56,-29,34,-13
758231,3,-5,33,-37,59,-21,17,-17
758241,5,-1,35,-34,56,-29,21,-13
758251,3,-5,32,-38,59,-30,42,-15
758261,5,-1,34,-34,57,-29,37,-13
758271,3,-5,32,-37,59,-27,11,-24
758281,5,-1,34,-34,56,-29,43,-13
758291,3,-5,32,-38,60,-21,16,-19
758301,5,0,35,-34,56,-29,32,-13
758311,3,-5,33,-38,58,-21,16,-14
758321,5,-1,34,-34,56,-20,57,-13
758331,3,-5,33,-37,59,-30,35,-20
758341,5,-1,34,-34,57,-29,34,-13
758351,3,-5,33,-38,59,-23,20,-20
758361,5,-1,34,-34,57,-20,9,-13
758371,3,-5,33,-37,59,-25,23,-22
758381,5,-1,35,-34,62,-14,29,-4
758391,3,-5,33,-37,59,-22,15,-24
758401,5,-1,35,-34,56,-30,39,-13
758411,3,-6,32,-38,60,-21,16,-19
758421,5,-2,33,-34,56,-29,38,-13
758431,3,-4,32,-37,58,-22,41,-15
758441,5,-1,35,-34,57,-29,38,-13
758451,3,-5,33,-38,59,-28,25,-15
758461,5,-1,34,-34,57,-29,38,-13
758471,3,-5,33,-37,59,-23,21,-15
758481,4,-1,35,-34,56,-18,59,-14
758491,3,-5,33,-37,58,-30,32,-24
758501,5,-1,35,-34,57,-29,37,-13
758511,3,-5,33,-37,59,-30,42,-24
758521,5,-1,34,-34,57,-19,13,-13
758531,4,-5,33,-37,59,-29,27,-24
758541,5,-1,35,-34,57,-28,36,-13
758551,3,-5,32,-37,59,-30,44,-24
758561,5,-1,34,-34,57,-29,14,-13
758571,3,-5,33,-37,59,-31,33,-14
758581,5,-1,34,-34,56,-22,18,-13
758591,2,-5,33,-38,59,-21,19,-24
758601,5,-1,35,-34,56,-21,17,-13
758611,3,-5,32,-38,59,-22,28,-15
758621,5,-1,35,-34,56,-29,44,-19
758631,3,-5,33,-37,59,-22,20,-15
758641,5,-1,35,-34,56,-29,38,-14
758651,3,-5,33,-37,58,-22,20,-14
758661,5,-1,35,-34,57,-25,20,-13
758671,3,-5,32,-37,59,-31,44,-24
758681,5,-2,35,-34,57,-29,37,-13
758691,3,-4,32,-38,59,-21,20,-19
758701,5,-1,34,-34,56,-20,17,-13
758711,3,-5,33,-37,59,-23,20,-24
758721,5,-1,34,-34,57,-19,12,-13
758731,3,-5,33,-38,58,-25,23,-24
758741,5,-1,34,-34,55,-21,56,-17
758751,3,-5,33,-37,59,-25,22,-24
758761,5,-1,34,-34,56,-25,20,-13
758771,3,-5,33,-37,59,-25,10,-23
758781,5,-1,35,-34,57,-23,19,-13
758791,3,-5,32,-37,58,-20,24,-15
758801,5,0,36,-34,56,-21,56,-14
758811,3,-5,32,-37,59,-27,25,-25
758821,4,-1,34,-35,57,-27,24,-13
758831,3,-5,33,-37,59,-22,14,-19
758841,5,-1,34,-34,57,-23,19,-13
758851,3,-5,34,-38,59,-21,15,-16
758861,5,-2,34,-34,56,-20,15,-13
758871,3,-5,32,-38,59,-21,17,-15
758881,5,-1,35,-34,56,-29,14,-13
758891,3,-5,32,-38,59,-29,10,-14
758901,5,-1,34,-34,56,-29,37,-13
758911,3,-5,33,-37,59,-27,17,-24
758921,5,0,36,-34,57,-20,9,-13
758931,3,-5,33,-37,58,-21,26,-15
758941,5,-2,33,-34,56,-29,41,-17
758951,3,-6,32,-37,59,-22,19,-14
758961,5,-1,35,-34,57,-27,24,-13
758971,3,-5,33,-38,60,-20,17,-15
758981,5,-1,34,-34,57,-22,18,-13
758991,3,-5,32,-38,60,-21,15,-15
759001,5,-1,34,-34,57,-19,12,-13
759011,3,-5,33,-37,60,-21,20,-15
759021,5,-1,35,-34,57,-19,12,-13
759031,3,-5,32,-38,59,-28,25,-15
759041,5,-1,34,-34,56,-26,22,-13
759051,3,-5,32,-38,58,-21,16,-17
759061,5,-1,34,-34,56,-19,15,-13
759071,3,-5,33,-38,60,-21,21,-15
759081,5,-2,34,-34,56,-19,20,-13
759091,3,-5,32,-37,59,-24,22,-24
759101,5,-1,35,-34,56,-22,17,-13
759111,3,-5,32,-38,58,-21,27,-15
759121,5,-1,34,-34,57,-19,12,-13
759131,3,-5,33,-37,60,-21,21,-15
759141,5,0,35,-33,57,-19,16,-13
759151,3,-5,33,-38,59,-25,23,-23
759161,5,-1,34,-34,56,-29,36,-13
759171,3,-5,32,-37,59,-20,16,-15
759181,5,-1,34,-34,57,-20,15,-13
759191,3,-5,33,-36,59,-21,21,-15
759201,4,-1,35,-34,57,-29,12,-13
759211,3,-5,33,-37,59,-29,27,-15
759221,5,-1,34,-34,57,-19,14,-13
759231,3,-5,33,-38,59,-21,16,-21
759241,4,-1,34,-34,57,-19,12,-13
759251,3,-5,33,-37,59,-21,32,-14
759261,5,-1,34,-34,57,-29,34,-13
759271,3,-5,32,-37,59,-21,17,-14
759281,5,-1,35,-34,57,-27,24,-14
759291,3,-5,32,-37,58,-21,19,-15
759301,5,-1,35,-34,57,-19,19,-13
759311,3,-5,33,-38,60,-22,31,-14
759321,5,-1,35,-34,56,-19,21,-13
759331,3,-5,32,-37,59,-21,17,-15
759341,5,-1,34,-34,57,-20,23,-13
759351,3,-5,32,-38,58,-21,16,-18
759361,5,-1,34,-34,57,-19,16,-13
759371,3,-5,33,-37,58,-21,17,-21
759381,5,-1,35,-34,57,-20,27,-13
759391,3,-5,32,-38,60,-21,33,-14
759401,5,-1,34,-34,56,-19,12,-13
759411,3,-5,33,-37,60,-21,19,-16
759421,5,-1,35,-34,56,-20,16,-13
759431,3,-5,32,-37,59,-21,37,-14
759441,4,-1,35,-34,57,-19,16,-13
759451,3,-5,32,-38,59,-23,21,-22
759461,4,-1,34,-34,57,-19,17,-13
759471,3,-5,32,-38,59,-21,19,-19
759481,5,-1,35,-34,57,-19,17,-13
759491,3,-5,33,-38,60,-22,31,-15
759501,5,-1,35,-34,56,-19,22,-13
759511,3,-5,33,-37,59,-22,34,-14
759521,5,-1,34,-33,56,-19,20,-13
759531,3,-5,33,-37,59,-21,13,-20
759541,5,-1,35,-34,56,-19,12,-13
759551,3,-5,33,-37,59,-21,15,-21
759561,5,0,36,-34,57,-20,29,-13
759571,3,-5,33,-38,60,-21,51,-14
759581,5,-1,35,-34,56,-19,12,-13
759591,3,-5,32,-37,59,-22,19,-14
759601,5,-1,34,-34,57,-19,14,-13
759611,3,-5,32,-37,59,-21,25,-14
759621,5,-1,35,-34,56,-19,18,-13
759631,3,-5,32,-37,58,-22,28,-14
759641,5,-1,34,-34,56,-20,9,-13
759651,3,-5,32,-37,59,-22,11,-18
759661,5,-1,35,-34,56,-20,19,-13
759671,3,-5,33,-37,60,-21,27,-15
759681,5,0,36,-34,56,-19,12,-13
759691,3,-5,33,-37,58,-21,24,-15
759701,5,-1,34,-34,56,-20,15,-13
759711,3,-5,33,-37,59,-21,19,-24
759721,4,-1,34,-33,57,-19,12,-13
759731,3,-5,32,-38,58,-21,16,-18
759741,5,-1,35,-34,56,-19,15,-12
759751,3,-5,33,-37,60,-22,55,-14
759761,5,-1,35,-34,57,-19,17,-13
759771,3,-5,32,-37,59,-21,29,-14
759781,5,-1,35,-34,56,-19,21,-13
759791,3,-5,33,-37,60,-22,35,-14
759801,5,-2,33,-34,57,-19,27,-13
759811,3,-5,32,-38,60,-22,39,-14
759821,5,-1,34,-34,57,-20,33,-13
759831,3,-5,33,-37,58,-20,25,-15
759841,5,-1,35,-34,57,-19,36,-13
759851,3,-5,32,-36,58,-21,27,-14
759861,5,-1,34,-34,56,-19,26,-13
759871,3,-5,33,-38,58,-22,33,-14
759881,5,-1,34,-34,56,-20,31,-13
759891,3,-5,32,-38,60,-21,54,-14
759901,5,-1,35,-34,57,-19,15,-13
759911,3,-5,33,-37,59,-22,32,-14
759921,5,-1,35,-34,56,-19,17,-13
759931,3,-5,33,-37,60,-21,28,-14
759941,5,-1,34,-34,56,-19,24,-13
759951,3,-5,32,-37,58,-22,33,-15
759961,5,-1,34,-34,56,-19,2,-13
759971,3,-5,33,-38,60,-21,28,-14
759981,4,-1,34,-33,56,-20,34,-13
759991,3,-5,33,-37,60,-21,27,-15
760001,5,-1,35,-34,56,-20,28,-13
760011,3,-5,33,-37,59,-21,24,-15
760021,5,-1,35,-34,57,-19,23,-13
760031,3,-5,33,-38,59,-21,29,-15
760041,5,-1,34,-34,56,-20,24,-13
760051,3,-5,33,-38,59,-21,31,-15
760061,5,-1,34,-34,56,-19,26,-13
760071,3,-5,33,-37,60,-22,47,-14
760081,5,-2,34,-34,56,-19,23,-13
760091,3,-5,32,-38,59,-21,18,-15
760101,5,-1,34,-34,57,-19,30,-13
760111,3,-5,33,-37,60,-22,40,-15
760121,5,-1,34,-34,56,-19,29,-13
760131,3,-5,32,-38,59,-22,39,-14
760141,5,-1,34,-34,56,-19,29,-13
760151,3,-5,33,-38,60,-22,40,-14
760161,5,-1,34,-34,57,-20,47,-13
760171,3,-5,33,-38,60,-22,43,-14
760181,5,-1,34,-34,57,-19,20,-13
760191,3,-5,33,-37,59,-21,26,-14
760201,5,-1,35,-34,57,-19,22,-13
760211,3,-5,33,-37,59,-21,43,-15
760221,5,-1,34,-34,56,-20,41,-13
760231,3,-5,33,-38,58,-22,38,-13
760241,4,-1,34,-34,56,-20,22,-13
760251,3,-5,33,-37,60,-22,34,-15
760261,5,-1,34,-34,56,-20,24,-13
760271,3,-5,33,-36,59,-22,34,-15
760281,5,-1,34,-34,56,-20,45,-13
760291,3,-5,33,-38,59,-22,38,-15
760301,5,-1,34,-34,57,-20,45,-13
760311,3,-5,33,-37,60,-22,38,-15
760321,5,-1,35,-34,57,-19,24,-13
760331,3,-5,33,-37,60,-22,40,-14
760341,5,-1,35,-34,56,-20,35,-13
760351,3,-5,33,-38,60,-22,42,-14
760361,5,-1,34,-34,57,-20,18,-13
760371,3,-5,33,-37,59,-21,25,-15
760381,5,-1,34,-34,61,-21,14,-13
760391,3,-5,32,-37,60,-21,43,-14
760401,5,-1,34,-34,56,-19,19,-13
760411,3,-5,32,-37,59,-21,31,-15
760421,5,-1,35,-34,56,-20,40,-13
760431,3,-5,33,-37,60,-22,52,-14
760441,5,-1,34,-34,56,-20,40,-13
760451,3,-5,32,-37,60,-23,35,-15
760461,5,-1,34,-34,57,-19,26,-13
760471,3,-5,32,-37,59,-22,39,-14
760481,5,-1,34,-34,57,-20,48,-13
760491,3,-5,33,-38,59,-22,39,-15
760501,4,-1,34,-33,56,-20,35,-13
760511,3,-5,34,-37,58,-22,40,-14
760521,5,-1,34,-34,56,-20,34,-12
760531,3,-5,33,-38,59,-22,56,-14
760541,5,-1,35,-34,56,-19,31,-13
760551,3,-5,33,-38,58,-22,47,-5
760561,5,-1,34,-34,56,-20,37,-13
760571,3,-5,33,-37,58,-22,48,-14
760581,5,-1,34,-33,56,-19,21,-13
760591,3,-5,33,-37,58,-22,32,-15
760601,5,-1,34,-34,56,-20,25,-12
760611,3,-5,33,-37,58,-22,36,-15
760621,5,-1,34,-34,56,-20,48,-13
760631,3,-5,33,-36,60,-22,60,-14
760641,5,-1,34,-34,57,-20,26,-13
760651,3,-5,33,-38,59,-22,42,-14
760661,5,-1,34,-34,56,-20,41,-13
760671,3,-5,32,-38,60,-22,46,-14
760681,5,-1,34,-34,57,-20,46,-12
