time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
31004,-1,-5,32,-40,47,-12,28,-4
31014,-6,-1,22,-33,64,-29,39,-20
31024,-1,-4,32,-41,48,-12,28,-5
31034,-6,-1,21,-33,63,-27,39,-21
31044,-1,-4,32,-41,49,-13,28,-5
31054,-7,-1,22,-33,62,-27,39,-21
31064,-1,-4,32,-40,48,-12,28,-5
31074,-7,-1,21,-34,63,-27,39,-21
31084,-1,-4,31,-40,49,-13,29,-5
31094,-7,-1,22,-33,62,-27,39,-21
31104,-1,-5,32,-40,49,-13,28,-5
31114,-7,-1,22,-33,63,-27,39,-21
31124,-1,-5,32,-40,49,-12,29,-5
31134,-7,-1,22,-34,63,-27,38,-21
31144,-1,-5,32,-40,49,-12,29,-5
31154,-7,-1,22,-34,62,-28,39,-20
31164,-1,-5,32,-40,49,-13,29,-5
31174,-7,-1,22,-33,62,-26,39,-20
31184,-1,-5,32,-40,48,-12,29,-5
31194,-7,-1,22,-34,63,-27,39,-21
31204,-1,-5,31,-40,48,-12,29,-5
31214,-6,-1,22,-34,63,-26,39,-21
31224,-2,-5,32,-40,48,-13,29,-5
31234,-7,-1,22,-34,62,-27,39,-21
31244,-1,-5,31,-40,48,-13,29,-5
31254,-7,-1,22,-34,62,-27,39,-21
31264,-1,-5,31,-40,48,-12,29,-5
31274,-7,-1,22,-34,62,-27,39,-21
31284,-1,-5,31,-40,49,-14,29,-5
31294,-7,-1,22,-34,63,-27,39,-21
31304,-2,-5,32,-40,49,-12,29,-5
31314,-7,-1,22,-33,63,-27,39,-21
31324,-1,-5,31,-40,48,-13,29,-6
31334,-7,-1,22,-32,62,-27,39,-20
31344,-2,-5,31,-40,49,-13,29,-5
31354,-7,-1,22,-33,62,-27,39,-20
31364,-1,-5,31,-40,49,-13,29,-5
31374,-7,-1,22,-32,64,-26,39,-20
31384,-1,-5,31,-40,49,-13,29,-5
31394,-7,-1,22,-34,62,-27,39,-21
31404,-1,-4,31,-39,48,-13,29,-5
31414,-7,-1,22,-33,62,-26,39,-20
31424,-2,-4,31,-40,48,-13,29,-5
31434,-6,-1,22,-34,63,-26,39,-21
31444,-1,-4,31,-40,48,-13,29,-6
31454,-7,-1,22,-34,62,-26,39,-20
31464,-2,-4,31,-39,48,-13,29,-5
31474,-7,-2,21,-34,63,-26,39,-20
31484,-2,-4,31,-39,48,-14,29,-5
31494,-7,-2,22,-34,63,-27,39,-20
31504,-2,-3,31,-41,48,-13,29,-5
31514,-7,-2,22,-33,63,-25,39,-20
31524,-1,-6,31,-40,48,-14,29,-5
31534,-7,-1,22,-33,62,-25,39,-20
31544,-2,-5,31,-40,48,-14,29,-5
31554,-7,-2,23,-33,64,-26,39,-20
31564,-2,-3,31,-40,48,-14,29,-5
31574,-7,-2,23,-33,64,-25,39,-20
31584,-2,-4,31,-39,49,-14,29,-6
31594,-6,-2,22,-34,61,-26,39,-20
31604,-2,-4,31,-39,48,-14,30,-5
31614,-7,-1,22,-33,64,-26,38,-20
31624,-2,-4,31,-39,49,-14,29,-5
31634,-7,-2,22,-34,62,-26,39,-20
31644,-2,-4,31,-39,48,-15,30,-5
31654,-7,-2,23,-33,62,-25,39,-20
31664,-2,-4,30,-39,48,-15,30,-5
31674,-7,-2,22,-34,62,-26,39,-20
31684,-3,-4,31,-40,48,-14,29,-5
31694,-7,-2,22,-33,63,-25,38,-20
31704,-2,-4,31,-40,48,-15,30,-5
31714,-7,-2,23,-34,62,-26,38,-20
31724,-1,-4,31,-39,48,-15,30,-5
31734,-7,-1,23,-33,62,-26,38,-20
31744,-2,-4,31,-39,48,-14,30,-5
31754,-7,-3,23,-34,62,-26,38,-20
31764,-2,-4,31,-39,47,-15,30,-5
31774,-7,-2,23,-34,62,-25,38,-20
31784,-2,-4,31,-39,50,-15,30,-5
31794,-7,-2,23,-33,62,-24,38,-20
31804,-2,-4,31,-39,48,-15,30,-5
31814,-6,-2,23,-34,62,-25,38,-19
31824,-2,-4,31,-38,48,-15,30,-5
31834,-6,-2,23,-34,62,-24,39,-20
31844,-2,-3,31,-39,49,-15,29,-5
31854,-7,-2,23,-33,63,-25,38,-19
31864,-2,-4,31,-39,49,-15,30,-5
31874,-6,-2,23,-33,63,-25,38,-19
31884,-2,-4,30,-40,49,-15,30,-5
31894,-6,-2,23,-33,62,-24,39,-19
31904,-2,-4,30,-40,48,-15,30,-5
31914,-6,-2,23,-33,63,-25,39,-19
31924,-2,0,30,-39,49,-14,30,-6
31934,-7,-2,23,-34,62,-24,38,-19
31944,-2,-4,30,-39,48,-15,30,-6
31954,-7,-2,23,-34,63,-25,38,-19
31964,-2,-4,31,-39,47,-16,30,-6
31974,-6,-2,23,-33,62,-23,38,-19
31984,-2,-3,30,-39,48,-16,30,-6
31994,-6,-2,23,-34,63,-24,38,-19
32004,-2,-4,30,-39,48,-16,30,-6
32014,-6,-2,23,-34,62,-25,38,-19
32027,-2,-3,30,-39,53,-19,62,-16
32034,-6,-2,23,-34,61,-25,38,-19
32044,-2,-1,30,-40,49,-16,30,-6
32054,-6,-2,23,-34,62,-24,39,-18
32064,-2,-4,30,-40,50,-15,30,-7
32074,-6,-2,23,-34,61,-25,38,-19
32084,-2,-3,31,-40,49,-16,29,-7
32094,-6,-2,23,-34,62,-24,38,-18
32104,-2,-4,30,-40,50,-15,29,-7
32114,-6,-2,23,-35,61,-23,38,-18
32124,-2,-4,30,-39,49,-16,29,-7
32134,-6,-3,23,-34,62,-24,38,-18
32144,-2,-3,30,-40,49,-16,29,-6
32154,-6,-1,21,-34,62,-24,38,-18
32164,-2,-4,30,-40,50,-16,29,-6
32174,-6,-2,23,-34,61,-24,38,-18
32184,-2,-3,31,-39,49,-17,29,-7
32194,-6,-2,23,-34,61,-24,38,-18
32204,-3,-3,30,-39,49,-15,29,-7
32214,-5,-1,23,-34,61,-24,38,-18
32224,-2,-3,30,-40,50,-16,29,-7
32234,-6,-3,24,-34,61,-24,38,-18
32244,-3,-3,30,-39,50,-15,29,-7
32254,-6,-3,23,-35,61,-24,38,-18
32264,-2,-3,30,-39,49,-16,29,-7
32274,-6,-1,23,-34,61,-24,38,-18
32284,-3,-3,30,-40,49,-16,29,-7
32294,-6,-3,24,-35,60,-24,38,-18
32304,-3,-3,30,-40,50,-17,29,-8
32314,-6,-2,24,-34,62,-24,39,-18
32324,-3,-3,30,-40,49,-17,29,-7
32334,-6,-2,24,-34,61,-23,39,-18
32344,-2,-3,30,-40,49,-16,29,-8
32354,-6,-3,24,-34,61,-23,39,-18
32364,-3,-3,30,-39,49,-16,29,-8
32374,-6,-3,24,-34,61,-24,39,-18
32384,-3,-3,30,-39,50,-16,30,-8
32394,-6,-3,24,-35,60,-24,39,-17
32404,-3,-3,30,-40,50,-17,29,-8
32414,-6,-2,24,-35,61,-24,38,-18
32424,-3,-3,30,-39,50,-17,30,-7
32434,-6,-2,24,-34,62,-24,39,-17
32444,-3,-3,29,-39,50,-17,30,-7
32454,-6,-2,24,-34,61,-24,39,-17
32464,-3,-3,29,-39,51,-17,30,-7
32474,-6,-3,24,-34,60,-24,39,-17
32484,-3,-3,30,-39,51,-17,29,-8
32494,-6,-2,24,-34,63,-24,39,-17
32504,-3,-3,31,-39,50,-17,30,-7
32514,-6,-3,24,-35,62,-23,39,-17
32524,-3,-3,31,-39,50,-16,30,-8
32534,-6,-3,24,-35,60,-23,39,-17
32544,-3,-3,29,-39,50,-17,30,-8
32554,-6,-3,24,-35,60,-24,39,-17
32564,-3,-2,30,-39,50,-16,30,-8
32574,-6,-2,24,-34,60,-24,39,-17
32584,-3,-3,30,-39,50,-16,30,-9
32594,-5,-2,24,-35,61,-23,38,-17
32604,-2,-3,30,-38,50,-17,30,-8
32614,-5,-2,24,-35,61,-23,38,-17
32624,-2,-2,29,-39,50,-16,30,-8
32634,-6,-2,24,-35,61,-23,38,-16
32644,-2,-2,29,-39,50,-17,30,-8
32654,-6,-2,24,-35,61,-23,38,-17
32664,-2,-3,29,-39,49,-16,30,-8
32674,-6,-2,24,-35,62,-23,38,-16
32684,-2,-3,29,-39,50,-17,30,-8
32694,-5,-2,24,-35,60,-23,38,-16
32704,-2,-4,29,-39,49,-16,31,-8
32714,-5,-2,24,-35,61,-23,38,-16
32724,-2,-3,30,-39,49,-17,30,-8
32734,-6,-2,24,-35,61,-23,38,-16
32744,-2,-3,30,-38,50,-16,30,-8
32754,-5,-2,24,-34,61,-23,37,-16
32764,-2,-3,30,-38,50,-16,30,-8
32774,-5,-2,24,-36,60,-23,37,-16
32784,-2,-3,29,-38,51,-16,30,-8
32794,-5,-2,24,-35,61,-23,37,-16
32804,-2,-3,30,-39,51,-17,30,-8
32814,-5,-3,24,-36,61,-23,38,-16
32824,-2,-3,30,-39,50,-16,30,-8
32834,-5,-2,24,-35,61,-23,38,-16
32844,-2,-2,30,-38,50,-17,30,-9
32854,-5,-2,24,-34,61,-23,38,-16
32864,-3,-3,30,-38,50,-17,30,-8
32874,-5,-2,25,-34,61,-23,38,-17
32884,-3,-3,30,-39,51,-17,30,-9
32894,-5,-2,24,-34,61,-23,38,-16
32904,-2,-2,30,-38,50,-17,30,-9
32914,-5,-3,24,-34,61,-23,38,-16
32924,-3,-2,30,-38,51,-17,30,-9
32934,-5,-3,24,-35,60,-23,38,-16
32944,-3,-2,30,-39,50,-17,30,-8
32954,-6,-2,24,-35,60,-23,38,-16
32964,-2,-2,30,-39,51,-17,30,-9
32974,-6,-3,24,-35,60,-23,37,-16
32984,-3,-3,30,-39,51,-17,30,-8
32994,-5,-2,25,-36,61,-24,37,-16
33004,-3,-2,30,-39,51,-17,31,-9
33014,-6,-3,24,-34,61,-23,37,-16
33024,-3,-2,30,-38,50,-17,30,-9
33034,-5,-3,25,-35,60,-22,37,-17
33044,-3,-2,30,-39,50,-17,31,-9
33054,-6,-3,25,-35,61,-22,37,-16
33064,-3,-2,30,-38,51,-17,31,-9
33074,-6,-3,25,-35,60,-22,37,-17
33084,-3,-2,30,-38,50,-18,31,-9
33094,-6,-3,25,-34,60,-22,37,-17
33104,-3,-2,30,-38,50,-17,31,-9
33114,-5,-3,25,-34,60,-23,37,-17
33124,-3,-2,30,-39,51,-18,31,-9
33134,-5,-3,25,-35,60,-22,37,-17
33144,-3,-3,30,-39,50,-18,31,-9
33154,-5,-3,25,-34,60,-22,37,-16
33164,-4,-3,28,-39,50,-18,31,-9
33174,-5,-3,25,-35,60,-22,37,-16
33184,-4,-2,29,-38,51,-18,31,-9
33194,-5,-3,25,-34,60,-22,37,-15
33204,-4,-2,29,-38,51,-18,31,-9
33214,-1,-9,30,-40,61,-22,37,-16
33224,-4,-3,29,-38,50,-18,31,-9
33234,-5,-3,25,-34,60,-21,38,-17
33244,-3,-2,29,-38,51,-17,31,-9
33254,-5,-3,25,-34,60,-22,37,-16
33264,-3,-2,29,-38,51,-18,31,-9
33274,-4,-4,25,-35,59,-20,38,-16
33284,-3,-2,29,-38,51,-19,30,-9
33294,-4,-4,25,-35,60,-22,37,-16
33304,-3,-1,29,-38,50,-19,30,-9
33314,-4,-4,25,-35,60,-20,38,-16
33324,-3,-1,29,-38,50,-18,30,-9
33334,-4,-4,25,-35,59,-20,37,-16
33344,-4,-1,28,-38,50,-19,31,-9
33354,-4,-4,25,-35,59,-21,38,-16
33364,-4,-1,29,-38,50,-18,30,-9
33374,-5,-4,25,-34,60,-21,38,-16
33384,-3,-1,29,-39,51,-18,30,-9
33394,-5,-5,25,-35,60,-21,37,-16
33404,-4,-1,29,-38,51,-18,31,-9
33414,-5,-4,25,-35,60,-20,38,-16
33424,-4,0,29,-39,52,-19,30,-9
33434,-5,-4,25,-35,59,-20,38,-16
33444,-4,0,29,-38,51,-19,30,-9
33454,-5,-4,25,-35,59,-20,37,-16
33464,-4,-1,29,-39,51,-19,30,-9
33474,-4,-4,25,-35,60,-20,37,-16
33484,-4,-1,29,-38,52,-19,31,-9
33494,-4,-5,26,-35,59,-20,38,-16
33504,-4,-1,29,-38,52,-19,31,-10
33514,-4,-5,25,-35,59,-20,38,-16
33524,-4,-1,29,-37,52,-19,31,-9
33534,-4,-5,26,-36,60,-20,37,-16
33544,-4,0,29,-39,52,-19,31,-10
33554,-4,-6,26,-35,60,-20,37,-16
33564,-4,0,29,-38,51,-19,31,-10
33574,-4,-6,26,-36,60,-20,38,-16
33584,-4,0,29,-38,51,-19,31,-10
33594,-4,-6,26,-36,59,-20,37,-16
33604,-5,0,29,-38,52,-19,31,-10
33614,-4,-6,26,-35,59,-20,37,-16
33624,-5,0,29,-38,51,-20,31,-9
33634,-4,-6,26,-35,60,-21,38,-16
33644,-5,1,29,-38,51,-19,31,-10
33654,-4,-6,27,-35,59,-19,37,-16
33664,-5,1,29,-38,51,-20,31,-9
33674,-4,-6,26,-35,60,-20,37,-16
33684,-5,1,29,-37,51,-20,31,-9
33694,-4,-7,27,-36,59,-20,37,-16
33704,-5,1,28,-37,51,-20,31,-9
33714,-3,-7,27,-36,59,-19,37,-16
33724,-5,1,28,-37,52,-20,31,-9
33734,-3,-6,27,-35,60,-20,37,-15
33744,-5,1,28,-38,51,-20,31,-9
33754,-3,-6,27,-35,59,-19,37,-16
33764,-5,1,28,-37,52,-20,31,-10
33774,-3,-7,27,-35,60,-20,37,-15
33784,-4,1,28,-37,52,-20,31,-9
33794,-3,-6,27,-35,59,-20,37,-16
33804,-4,2,29,-36,52,-19,32,-9
33814,-3,-6,28,-36,59,-20,37,-15
33824,-5,2,27,-37,52,-20,31,-9
33834,-3,-7,28,-37,59,-20,37,-16
33844,-4,2,28,-37,51,-19,32,-9
33854,-3,-7,28,-36,58,-20,36,-15
33864,-5,2,28,-37,52,-21,32,-10
33874,-3,-8,29,-38,58,-19,36,-15
33884,-5,2,27,-35,53,-21,32,-10
33894,-3,-8,29,-37,58,-19,36,-16
33904,-5,3,28,-36,54,-20,32,-10
33914,-3,-8,29,-37,58,-19,37,-16
33924,-6,3,28,-37,54,-20,32,-10
33934,-3,-8,29,-37,58,-19,36,-15
33944,-6,2,28,-35,53,-20,32,-10
33954,-3,-8,29,-37,58,-19,37,-16
33964,-5,2,28,-36,54,-20,32,-9
33974,-2,-8,30,-38,58,-19,37,-15
33984,-6,3,28,-36,54,-21,32,-10
33994,-3,-8,30,-38,58,-19,36,-16
34004,-6,2,27,-35,52,-20,32,-10
34014,-3,-8,30,-37,57,-19,36,-15
34028,-6,2,27,-35,64,-27,24,-21
34034,-3,-9,30,-38,57,-19,36,-15
34044,-6,3,27,-35,53,-20,32,-10
34054,-3,-8,30,-39,58,-19,36,-16
34064,-6,2,26,-35,53,-21,32,-10
34074,-3,-9,30,-39,58,-19,36,-16
34084,-6,3,27,-35,52,-20,32,-10
34094,-2,-9,30,-38,57,-18,36,-15
34104,-6,2,27,-35,54,-21,32,-10
34114,-3,-9,30,-39,58,-19,36,-16
34124,-6,3,27,-35,54,-20,32,-10
34134,-2,-9,30,-39,57,-18,37,-14
34144,-6,3,27,-34,54,-21,32,-11
34154,-3,-9,30,-38,58,-19,36,-15
34164,-6,3,27,-35,53,-21,32,-10
34174,-2,-9,31,-39,57,-18,36,-15
34184,-6,3,27,-34,54,-21,31,-11
34194,-2,-9,30,-39,58,-19,36,-15
34204,-6,3,27,-33,53,-21,33,-10
34214,-2,-9,31,-39,58,-18,36,-15
34224,-6,3,27,-34,53,-21,32,-10
34234,-2,-9,30,-40,58,-19,36,-15
34244,-6,3,27,-34,53,-21,32,-11
34254,-2,-9,30,-39,56,-18,36,-15
34264,-6,3,27,-34,53,-20,32,-9
34274,-2,-10,31,-39,58,-19,36,-15
34284,-7,3,27,-34,54,-21,32,-10
34294,-2,-9,31,-39,56,-18,36,-15
34304,-7,3,27,-34,53,-21,32,-11
34314,-2,-9,31,-40,57,-18,36,-15
34324,-6,3,27,-34,53,-21,32,-9
34334,-2,-9,31,-40,57,-18,36,-15
34344,-6,3,27,-33,53,-21,31,-11
34354,-2,-9,31,-40,57,-18,36,-15
34364,-6,3,26,-33,53,-21,32,-10
34374,-2,-9,31,-40,56,-18,36,-15
34384,-6,3,26,-33,54,-20,32,-10
34394,-2,-9,31,-40,57,-18,36,-15
34404,-7,3,26,-33,53,-21,32,-9
34414,-2,-9,31,-40,57,-18,36,-15
34424,-6,3,26,-34,54,-21,32,-10
34434,-2,-9,31,-40,56,-18,36,-15
34444,-6,3,26,-33,53,-21,32,-11
34454,-2,-9,31,-40,57,-18,36,-15
34464,-6,3,26,-33,55,-21,32,-10
34474,-2,-9,31,-41,56,-18,36,-15
34484,-7,4,26,-33,53,-21,32,-11
34494,-2,-9,31,-40,56,-18,36,-16
34504,-7,3,26,-34,54,-21,32,-11
34514,-2,-10,31,-40,56,-18,36,-15
34524,-6,4,26,-34,54,-21,32,-10
34534,-2,-9,31,-40,57,-19,36,-15
34544,-6,4,26,-33,54,-21,32,-10
34554,-1,-10,32,-40,57,-18,36,-15
34564,-6,4,26,-33,54,-21,32,-10
34574,-2,-9,31,-40,56,-18,36,-15
