time,delta
57.31,32.8
57.31,32.83333333333333
57.31,32.866666666666674
57.32,32.86666666666666
57.32,32.86666666666666
57.32,32.93333333333332
57.32,32.966666666666654
57.32,33.0
57.32,33.06666666666668
57.32,33.06666666666666
57.32,33.099999999999994
57.32,33.13333333333334
57.32,33.133333333333326
57.33,33.099999999999994
57.33,33.06666666666666
57.33,33.06666666666668
57.33,33.0
57.33,32.966666666666654
57.33,32.93333333333332
57.33,32.86666666666666
57.33,32.83333333333333
57.33,32.83333333333333
57.33,32.83333333333334
57.34,32.866666666666674
57.34,32.866666666666674
57.34,32.93333333333334
57.34,32.96666666666667
57.34,33.033333333333346
57.34,33.10000000000001
57.34,33.06666666666666
57.34,33.06666666666668
57.34,33.06666666666666
57.34,33.099999999999994
57.35,33.10000000000001
57.35,33.10000000000001
57.35,33.06666666666666
57.35,33.03333333333333
57.35,33.0
57.35,32.93333333333334
57.35,32.89999999999999
57.35,32.86666666666666
57.35,32.83333333333333
57.35,32.83333333333333
57.36,32.83333333333333
57.36,32.86666666666666
57.36,32.86666666666666
57.36,32.89999999999999
57.36,32.93333333333332
57.36,33.03333333333333
57.36,33.03333333333333
57.36,33.0
57.36,33.06666666666666
57.36,33.06666666666666
57.37,33.06666666666666
57.37,33.03333333333333
57.37,33.0
57.37,33.0
57.37,32.93333333333334
57.37,32.900000000000006
57.37,32.93333333333334
57.37,32.93333333333334
57.37,32.93333333333334
57.37,32.89999999999999
57.38,32.93333333333334
57.38,32.93333333333334
57.38,33.0
57.38,33.0
57.38,33.03333333333333
57.38,33.033333333333346
57.38,33.06666666666666
57.38,33.099999999999994
57.38,33.13333333333334
57.38,33.13333333333334
57.39,33.133333333333326
57.39,33.133333333333326
57.39,33.16666666666666
57.39,33.16666666666666
57.39,33.133333333333326
57.39,33.06666666666666
57.39,33.03333333333333
57.39,33.06666666666666
57.39,32.96666666666667
57.39,32.96666666666667
57.4,32.96666666666667
57.4,33.0
57.4,33.0
57.4,33.03333333333333
57.4,33.06666666666666
57.4,33.099999999999994
57.4,33.10000000000001
57.4,33.13333333333334
57.4,33.16666666666667
57.4,33.16666666666666
57.41,33.133333333333326
57.41,33.099999999999994
57.41,33.0
57.41,32.96666666666667
57.41,32.89999999999999
57.41,32.96666666666667
57.41,32.93333333333334
57.41,32.89999999999999
57.41,32.866666666666674
57.41,32.866666666666674
57.42,32.86666666666666
57.42,32.89999999999999
57.42,32.86666666666666
57.42,32.86666666666666
57.42,32.89999999999999
57.42,32.89999999999999
57.42,32.93333333333334
57.42,32.96666666666667
57.42,33.03333333333333
57.42,33.06666666666668
57.43,33.06666666666666
57.43,33.03333333333333
57.43,33.0
57.43,32.93333333333334
57.43,32.900000000000006
57.43,32.900000000000006
57.43,32.89999999999999
57.43,32.83333333333333
57.43,32.8
57.43,32.80000000000001
57.44,32.8
57.44,32.83333333333333
57.44,32.89999999999999
57.44,32.93333333333334
57.44,33.0
57.44,32.93333333333334
57.44,32.96666666666667
57.44,33.0
57.44,33.0
57.44,33.0
57.45,33.0
57.45,32.93333333333334
57.45,32.93333333333334
57.45,32.93333333333334
57.45,32.866666666666674
57.45,32.866666666666674
57.45,32.866666666666674
57.45,32.83333333333334
57.45,32.83333333333334
57.45,32.8
57.46,32.80000000000001
57.46,32.83333333333334
57.46,32.866666666666674
57.46,32.866666666666674
57.46,32.900000000000006
57.46,32.86666666666666
57.46,32.866666666666674
57.46,32.93333333333334
57.46,32.93333333333332
57.46,32.966666666666654
57.47,32.96666666666667
57.47,32.96666666666667
57.47,32.900000000000006
57.47,32.89999999999999
57.47,32.83333333333334
57.47,32.86666666666666
57.47,32.86666666666666
57.47,32.86666666666666
57.47,32.86666666666666
57.47,32.83333333333333
57.48,32.83333333333333
57.48,32.86666666666666
57.48,32.89999999999999
57.48,32.89999999999999
57.48,32.93333333333332
57.48,32.96666666666667
57.48,33.0
57.48,33.03333333333333
57.48,33.06666666666666
57.48,33.06666666666666
57.49,33.06666666666666
57.49,33.03333333333333
57.49,33.0
57.49,33.0
57.49,32.96666666666667
57.49,32.96666666666667
57.49,32.96666666666667
57.49,32.900000000000006
57.49,32.866666666666674
57.49,32.8
57.5,32.80000000000001
57.5,32.80000000000001
57.5,32.83333333333334
57.5,32.866666666666674
57.5,32.900000000000006
57.5,32.900000000000006
57.5,32.93333333333334
57.5,32.900000000000006
57.5,32.96666666666667
57.5,33.03333333333333
57.51,33.03333333333333
57.51,33.0
57.51,32.93333333333334
57.51,32.900000000000006
57.51,32.866666666666674
57.51,32.86666666666666
57.51,32.80000000000001
57.51,32.733333333333334
57.51,32.66666666666667
57.51,32.633333333333326
57.52,32.633333333333326
57.52,32.66666666666667
57.52,32.733333333333334
57.52,32.8
57.52,32.83333333333333
57.52,32.83333333333333
57.52,32.83333333333334
57.52,32.900000000000006
57.52,32.96666666666667
57.52,33.0
57.53,33.0
57.53,32.96666666666667
57.53,32.96666666666667
57.53,32.93333333333334
57.53,32.900000000000006
57.53,32.89999999999999
57.53,32.866666666666674
57.53,32.866666666666674
57.53,32.80000000000001
57.53,32.766666666666666
57.54,32.766666666666666
57.54,32.8
57.54,32.83333333333333
57.54,32.86666666666666
57.54,32.93333333333332
57.54,32.900000000000006
57.54,32.96666666666667
57.54,33.03333333333333
57.54,33.06666666666666
57.54,33.10000000000001
57.55,33.06666666666666
57.55,33.06666666666666
57.55,33.0
57.55,32.96666666666667
57.55,32.93333333333334
57.55,32.93333333333332
57.55,32.900000000000006
57.55,32.83333333333334
57.55,32.733333333333334
57.55,32.7
57.56,32.69999999999999
57.56,32.766666666666666
57.56,32.8
57.56,32.8
57.56,32.86666666666666
57.56,32.86666666666666
57.56,32.866666666666674
57.56,32.900000000000006
57.56,32.900000000000006
57.56,32.93333333333334
57.57,32.93333333333334
57.57,32.89999999999999
57.57,32.86666666666666
57.57,32.86666666666666
57.57,32.83333333333333
57.57,32.83333333333333
57.57,32.766666666666666
57.57,32.733333333333334
57.57,32.69999999999999
57.57,32.7
57.58,32.73333333333332
57.58,32.73333333333332
57.58,32.766666666666666
57.58,32.8
57.58,32.8
57.58,32.8
57.58,32.866666666666674
57.58,32.93333333333334
57.58,33.0
57.58,33.03333333333333
57.59,33.0
57.59,32.93333333333334
57.59,32.86666666666666
57.59,32.86666666666666
57.59,32.8
57.59,32.80000000000001
57.59,32.8
57.59,32.733333333333334
57.59,32.733333333333334
57.59,32.7
57.6,32.7
57.6,32.766666666666666
57.6,32.80000000000001
57.6,32.83333333333334
57.6,32.866666666666674
57.6,32.93333333333334
57.6,32.96666666666667
57.6,32.96666666666667
57.6,33.0
57.6,33.0
57.61,33.0
57.61,32.96666666666667
57.61,32.96666666666667
57.61,32.93333333333334
57.61,32.93333333333334
57.61,32.86666666666666
57.61,32.83333333333333
57.61,32.8
57.61,32.733333333333334
57.61,32.733333333333334
57.62,32.766666666666666
57.62,32.83333333333333
57.62,32.86666666666666
57.62,32.89999999999999
57.62,32.966666666666654
57.62,32.96666666666667
57.62,32.96666666666667
57.62,33.03333333333333
57.62,33.06666666666668
57.62,33.10000000000001
57.63,33.099999999999994
57.63,33.03333333333333
57.63,33.03333333333333
57.63,33.0
57.63,32.96666666666667
57.63,32.89999999999999
57.63,32.900000000000006
57.63,32.900000000000006
57.63,32.866666666666674
57.63,32.866666666666674
57.64,32.866666666666674
57.64,32.900000000000006
57.64,32.93333333333334
57.64,32.93333333333334
57.64,32.96666666666667
57.64,33.06666666666668
57.64,33.06666666666668
57.64,33.099999999999994
57.64,33.19999999999999
57.64,33.2
57.65,33.2
57.65,33.16666666666667
57.65,33.16666666666667
57.65,33.10000000000001
57.65,33.10000000000001
57.65,33.06666666666666
57.65,33.06666666666666
57.65,33.03333333333333
57.65,33.03333333333333
57.65,32.96666666666667
57.66,32.96666666666667
57.66,33.03333333333333
57.66,33.06666666666668
57.66,33.06666666666668
57.66,33.10000000000001
57.66,33.099999999999994
57.66,33.13333333333334
57.66,33.16666666666667
57.66,33.2
57.66,33.2
57.67,33.2
57.67,33.16666666666667
57.67,33.133333333333326
57.67,33.133333333333326
57.67,33.099999999999994
57.67,33.10000000000001
57.67,33.099999999999994
57.67,33.06666666666666
57.67,33.0
57.67,33.0
57.68,33.0
57.68,33.0
57.68,33.0
57.68,33.03333333333333
57.68,33.03333333333333
57.68,33.06666666666666
57.68,33.10000000000001
57.68,33.10000000000001
57.68,33.10000000000001
57.68,33.133333333333326
57.69,33.099999999999994
57.69,33.06666666666666
57.69,33.03333333333333
57.69,33.03333333333333
57.69,33.03333333333333
57.69,33.06666666666668
57.69,33.0
57.69,32.96666666666667
57.69,32.93333333333334
57.69,32.93333333333334
57.7,32.93333333333334
57.7,32.93333333333334
57.7,32.96666666666667
57.7,32.96666666666667
57.7,32.96666666666667
57.7,32.96666666666667
57.7,32.96666666666667
57.7,33.0
57.7,33.06666666666666
57.7,33.06666666666666
57.71,33.06666666666666
57.71,33.06666666666666
57.71,33.03333333333333
57.71,33.0
57.71,32.96666666666667
57.71,32.93333333333332
57.71,32.86666666666666
57.71,32.866666666666674
57.71,32.83333333333334
57.71,32.83333333333334
57.72,32.900000000000006
57.72,32.89999999999999
57.72,32.89999999999999
57.72,32.93333333333332
57.72,32.93333333333334
57.72,32.93333333333334
57.72,33.0
57.72,33.0
57.72,33.03333333333333
57.72,33.033333333333346
57.73,33.03333333333333
57.73,33.03333333333333
57.73,33.0
57.73,32.96666666666667
57.73,32.96666666666667
57.73,32.93333333333334
57.73,32.93333333333332
57.73,32.900000000000006
57.73,32.83333333333333
57.73,32.83333333333333
57.74,32.866666666666674
57.74,32.8
57.74,32.866666666666674
57.74,32.900000000000006
57.74,32.93333333333334
57.74,32.93333333333334
57.74,33.0
57.74,33.033333333333346
57.74,33.06666666666666
57.74,33.10000000000001
57.75,33.06666666666668
57.75,33.03333333333333
57.75,33.0
57.75,32.93333333333334
57.75,32.900000000000006
57.75,32.900000000000006
57.75,32.86666666666666
57.75,32.86666666666666
57.75,32.83333333333333
57.75,32.8
57.76,32.83333333333333
57.76,32.89999999999999
57.76,32.900000000000006
57.76,32.93333333333334
57.76,32.96666666666667
57.76,33.0
57.76,33.0
57.76,33.03333333333333
57.76,33.06666666666666
57.76,33.06666666666666
57.77,33.03333333333333
57.77,33.099999999999994
57.77,33.06666666666666
57.77,33.06666666666666
57.77,33.06666666666666
57.77,33.06666666666666
57.77,33.03333333333333
57.77,33.0
57.77,32.96666666666667
57.77,32.900000000000006
57.78,32.93333333333334
57.78,33.0
57.78,33.03333333333333
57.78,33.099999999999994
57.78,33.099999999999994
57.78,33.099999999999994
57.78,33.099999999999994
57.78,33.133333333333326
57.78,33.16666666666667
57.78,33.2
57.79,33.16666666666666
57.79,33.133333333333326
57.79,33.099999999999994
57.79,33.099999999999994
57.79,33.03333333333333
57.79,32.96666666666667
57.79,32.96666666666667
57.79,32.93333333333334
57.79,32.93333333333334
57.79,32.93333333333332
57.8,32.93333333333334
57.8,32.96666666666667
57.8,32.96666666666667
57.8,33.0
57.8,33.0
57.8,33.03333333333333
57.8,33.03333333333333
57.8,33.06666666666666
57.8,33.06666666666666
57.8,33.099999999999994
57.81,33.06666666666668
57.81,33.033333333333346
57.81,33.03333333333333
57.81,33.0
57.81,32.96666666666667
57.81,32.96666666666667
57.81,32.966666666666654
57.81,32.93333333333332
57.81,32.93333333333332
57.81,32.93333333333334
57.82,32.966666666666654
57.82,33.0
57.82,33.03333333333333
57.82,33.06666666666666
57.82,33.133333333333326
57.82,33.16666666666667
57.82,33.2
57.82,33.233333333333334
57.82,33.266666666666666
57.82,33.3
57.83,33.30000000000001
57.83,33.266666666666666
57.83,33.3
57.83,33.266666666666666
57.83,33.233333333333334
57.83,33.2
57.83,33.19999999999999
57.83,33.16666666666666
57.83,33.16666666666667
57.83,33.16666666666667
57.84,33.2
57.84,33.23333333333332
57.84,33.23333333333332
57.84,33.266666666666666
57.84,33.33333333333334
57.84,33.33333333333333
57.84,33.36666666666666
57.84,33.39999999999999
57.84,33.39999999999999
57.84,33.43333333333332
57.85,33.400000000000006
57.85,33.366666666666674
57.85,33.400000000000006
57.85,33.366666666666674
57.85,33.33333333333334
57.85,33.36666666666666
57.85,33.366666666666674
57.85,33.33333333333334
57.85,33.33333333333334
57.85,33.3
57.86,33.33333333333334
57.86,33.366666666666674
57.86,33.366666666666674
57.86,33.400000000000006
