time,left_gate_raw,right_gate_raw
79964,454,360
79974,452,356
79984,455,359
79994,452,354
80004,454,359
80014,448,353
80024,455,357
80034,449,352
80044,453,357
80054,446,351
80064,448,355
80074,447,350
80084,450,354
80094,447,350
80104,451,354
80114,448,349
80124,450,353
80134,445,349
80144,450,353
80154,445,349
80164,449,353
80174,444,348
80184,448,352
80194,445,347
80204,450,351
80214,447,347
80224,450,350
80234,447,346
80244,450,350
80254,447,345
80264,450,349
80274,447,345
80284,450,348
80294,447,344
80304,450,347
80314,447,343
80324,450,346
80334,446,343
80344,450,346
80354,447,343
80364,450,346
80374,447,343
80384,450,346
80394,446,342
80409,450,343
80414,443,342
80424,450,346
80434,446,342
80444,450,345
80454,447,342
80464,450,345
80474,447,341
80484,448,345
80494,445,342
80504,448,345
80514,445,341
80524,448,345
80534,445,342
80544,448,345
80554,445,342
80564,448,345
80574,445,342
80584,448,345
80594,444,342
80604,448,345
80614,445,342
80624,448,346
80634,445,342
80644,448,345
80654,445,342
80664,448,345
80674,445,342
80684,448,345
80694,445,342
80704,448,345
80714,445,342
80724,448,345
80734,445,342
80744,449,345
80754,444,342
80764,448,345
80774,444,342
80784,447,346
80794,444,342
80804,448,345
80814,444,342
80824,447,345
80834,444,342
80844,447,345
80854,444,341
80864,448,344
80874,444,341
80884,448,345
