time, ch0_left_gate_raw, ch0_right_gate_raw, ch1_left_gate_raw, ch1_right_gate_raw, ch2_left_gate_raw, ch2_right_gate_raw, ch3_left_gate_raw, ch3_right_gate_raw
80851,284,255,895,446,272,223,266,249
80860,300,262,1395,1064,276,225,291,276
80861,283,251,954,490,271,221,263,247
80870,303,264,1514,1100,278,227,294,279
80871,284,255,898,457,272,222,266,249
80880,300,262,1407,1062,276,225,291,276
80881,283,251,947,487,270,221,263,247
80890,303,264,1524,1102,278,226,294,279
80891,283,255,894,453,272,222,266,249
80900,300,262,1407,1064,276,225,290,276
80901,284,251,948,487,272,221,263,247
80910,303,264,1524,1105,278,227,294,279
80911,285,255,894,454,273,223,266,249
80920,300,262,1409,1063,276,225,291,276
80921,284,251,948,487,271,221,263,247
80930,303,264,1529,1101,278,227,294,279
80931,283,256,894,447,272,222,266,249
80940,300,262,1411,1066,276,225,290,276
80941,284,251,944,473,272,221,263,247
80950,303,264,1527,1097,278,227,295,279
80951,283,255,893,449,273,223,266,249
80960,300,262,1407,1061,276,225,291,276
80961,283,251,949,488,271,221,263,247
80970,303,264,1518,1099,278,226,295,279
80971,284,255,896,456,272,223,266,249
80980,300,262,1411,1063,276,225,290,276
80981,283,251,947,485,272,221,263,247
80990,304,264,1530,1101,278,227,294,279
80991,284,256,894,446,272,222,266,249
81000,300,262,1410,1061,276,225,290,276
81001,284,251,950,498,271,221,264,247
81010,303,264,1518,1101,278,227,294,279
81011,284,255,898,447,273,222,266,249
81020,301,262,1415,1064,276,225,291,276
81021,283,252,945,484,271,221,263,247
81030,303,264,1524,1100,278,227,294,278
81031,284,255,897,451,272,223,266,249
81040,301,262,1411,1064,276,225,291,276
81041,283,251,948,493,270,221,263,247
81050,304,264,1523,1100,278,226,295,279
81051,283,255,898,446,273,222,266,249
81060,300,262,1409,1063,276,225,290,276
81061,283,251,949,497,271,221,263,247
81070,303,264,1499,1099,278,227,294,279
81071,284,254,906,470,273,222,266,249
81080,300,262,1410,1065,276,225,291,276
81081,283,251,950,495,272,221,263,247
81090,304,264,1527,1099,278,227,295,279
81091,284,256,896,450,272,222,266,249
81100,300,262,1406,1064,276,225,290,276
81101,284,251,948,501,267,221,263,247
81110,303,264,1526,1100,278,226,294,278
81111,284,255,897,458,272,222,266,249
81120,301,262,1412,1062,276,225,290,276
81121,283,251,949,490,271,221,263,247
81130,303,264,1526,1111,278,226,294,279
81131,284,255,896,453,272,222,266,249
81140,300,262,1392,1066,276,225,290,276
81141,284,251,957,503,271,221,263,247
81150,303,264,1511,1105,278,226,295,279
81151,284,255,903,461,272,222,266,248
81160,300,262,1406,1069,276,225,290,276
81161,284,251,951,494,272,221,263,247
81170,303,264,1528,1105,278,226,295,279
81171,283,255,894,456,273,222,266,249
81180,300,262,1411,1067,276,225,290,276
81181,283,251,949,495,271,221,263,247
81190,303,264,1522,1102,278,226,295,279
81191,284,255,898,463,272,222,266,249
81200,301,262,1407,1064,276,225,291,276
81201,283,251,952,498,271,221,263,247
81210,304,264,1511,1104,278,226,295,279
81211,283,255,903,462,272,222,266,249
81220,300,262,1409,1077,276,225,291,276
81221,284,251,951,514,270,221,263,246
81230,303,264,1521,1109,278,226,294,279
81231,285,255,896,458,272,222,266,249
81240,301,262,1409,1064,276,225,290,276
81241,284,251,948,499,272,221,263,247
81250,304,264,1525,1102,278,226,295,279
81251,284,256,897,453,272,222,266,249
81260,301,262,1412,1063,276,225,291,276
81261,283,251,947,496,272,221,263,247
81270,303,264,1518,1109,278,226,295,279
81271,283,255,900,452,272,222,266,249
81280,301,262,1414,1070,276,225,291,276
81281,284,251,947,496,270,221,263,246
81290,304,264,1526,1107,278,226,294,279
81291,284,255,896,460,273,223,266,249
81300,301,262,1412,1071,276,225,291,276
81301,283,251,948,495,272,221,263,247
81310,303,264,1522,1106,278,226,295,279
81311,284,255,899,452,273,222,266,249
81320,301,262,1412,1068,276,225,291,276
81321,283,251,949,498,271,221,263,247
81330,303,264,1520,1105,278,226,295,279
81331,283,255,901,459,273,222,266,249
81340,301,262,1412,1071,276,225,290,276
81341,284,251,949,496,271,221,263,247
81350,303,264,1521,1103,278,227,295,279
81351,284,255,899,464,273,222,266,249
81360,300,262,1413,1065,276,225,291,276
81361,284,251,949,493,271,221,263,247
81370,303,264,1521,1105,278,226,295,279
81371,284,255,898,456,272,222,266,249
81380,300,262,1413,1072,276,225,291,276
81381,283,251,950,497,271,221,263,247
81390,303,264,1523,1108,278,226,295,279
81391,285,255,900,464,272,222,266,249
81400,300,262,1408,1070,276,225,291,276
81401,284,251,954,500,271,221,264,247
81410,303,264,1512,1106,278,226,295,279
81411,284,255,904,463,273,222,266,249
81420,300,262,1415,1069,276,225,291,276
81421,284,251,949,495,270,221,263,247
81430,303,264,1504,1104,278,226,295,279
81431,283,255,908,468,273,222,266,249
81440,301,262,1414,1069,276,225,291,276
81441,283,251,950,498,271,221,263,247
81450,303,264,1524,1104,278,226,295,279
81451,283,255,899,454,273,222,266,249
81460,300,262,1408,1064,276,225,291,276
81461,284,251,953,496,271,221,263,247
81470,303,264,1521,1105,278,226,295,279
81471,283,255,900,461,273,222,267,249
81480,300,262,1412,1067,276,225,291,276
81481,283,251,951,490,271,221,263,247
81490,303,264,1524,1105,278,226,295,279
81491,283,255,898,461,273,222,266,248
81500,301,262,1410,1069,276,225,291,276
81501,283,251,950,494,271,221,263,246
81510,303,264,1522,1104,278,226,295,279
81511,283,255,898,463,273,222,266,249
81520,301,262,1411,1068,276,225,291,276
81521,283,251,953,506,271,221,263,246
81530,303,264,1494,1105,278,226,295,279
81531,283,255,913,468,273,222,266,249
81540,301,262,1410,1063,276,225,291,276
81541,283,251,953,494,271,221,263,246
81550,303,264,1524,1100,278,226,295,279
81551,284,255,900,459,272,222,266,248
81560,301,262,1407,1064,276,225,291,276
81561,283,251,953,498,271,221,263,246
81570,303,264,1522,1101,278,226,295,278
81571,284,255,900,458,272,222,266,248
81580,300,262,1411,1061,276,225,291,275
81581,284,251,951,495,270,221,263,247
81590,303,264,1524,1101,278,226,295,278
81591,283,255,901,454,272,222,266,248
81600,300,262,1410,1063,276,225,291,275
81601,284,251,953,500,271,221,263,246
81610,303,264,1519,1103,278,226,295,278
81611,283,255,901,458,273,222,266,248
81620,301,262,1413,1063,276,225,291,275
81621,283,251,948,520,271,221,263,246
81630,303,264,1516,1100,278,226,295,278
81631,283,255,906,457,273,222,266,248
81640,301,262,1412,1065,276,225,291,275
81641,284,251,953,498,272,221,263,246
81650,303,264,1525,1103,278,226,295,278
81651,284,255,899,459,273,222,266,248
81660,300,262,1409,1065,276,225,291,275
81661,283,251,954,500,270,221,264,246
81670,304,264,1519,1102,278,226,295,278
81671,284,255,901,461,273,222,266,248
81680,301,262,1412,1066,276,225,291,275
81681,283,251,953,507,271,221,263,246
81690,303,264,1523,1103,278,226,295,278
81691,284,255,902,453,273,222,266,248
81700,300,262,1379,1066,276,225,291,275
81701,284,251,970,520,270,221,264,246
81710,303,264,1528,1102,279,226,295,278
81711,284,255,896,459,273,222,266,248
81720,300,262,1415,1067,276,225,291,275
81721,283,251,951,500,270,221,263,246
81730,303,264,1526,1105,278,227,295,278
81731,283,255,902,455,273,222,266,248
81740,300,262,1415,1066,276,225,291,275
81741,284,251,948,493,271,221,263,246
81750,303,264,1520,1103,278,227,295,278
81751,284,255,903,455,273,223,266,248
81760,300,262,1407,1068,276,225,291,275
81761,284,251,956,508,271,221,263,246
81770,303,264,1525,1105,278,227,295,278
81771,283,255,901,461,273,223,266,248
81780,300,262,1412,1068,276,225,290,275
81781,284,251,954,501,271,221,263,246
81790,304,264,1520,1105,278,227,294,278
81791,284,255,902,468,273,223,266,248
81800,300,262,1415,1065,276,225,290,275
81801,283,251,952,495,270,222,263,246
81810,303,264,1521,1107,278,227,294,278
81811,284,255,904,469,273,223,266,248
81820,301,262,1412,1069,276,226,290,275
81821,284,251,952,500,270,222,263,246
81830,304,264,1521,1108,279,227,294,278
81831,283,255,903,468,273,223,266,248
81840,300,262,1411,1069,276,226,290,275
81841,284,251,955,505,270,221,263,246
81850,304,264,1520,1106,278,227,295,278
81851,284,255,903,464,273,223,266,248
81860,300,262,1412,1067,276,225,291,275
81861,284,251,953,508,271,222,263,246
81870,304,264,1522,1106,278,227,294,278
81871,284,255,901,457,272,223,266,248
81880,301,262,1415,1065,276,226,290,275
81881,283,251,952,498,271,222,263,246
81890,304,264,1534,1103,278,227,295,278
81891,284,256,896,453,272,223,266,248
81900,300,262,1410,1066,276,225,290,275
81901,284,251,952,490,271,221,263,246
81910,304,264,1522,1106,278,227,295,278
81911,284,256,902,459,273,223,267,249
81920,300,262,1414,1067,276,225,290,275
81921,283,251,954,500,271,221,263,246
81930,304,264,1527,1104,278,227,294,278
81931,284,256,900,456,272,223,266,248
81940,301,262,1408,1069,276,225,290,275
81941,284,251,957,502,271,221,263,246
81950,303,264,1496,1107,278,227,295,278
81951,285,255,915,480,273,223,267,248
81960,300,262,1414,1068,276,225,290,275
81961,284,251,954,501,272,221,263,246
81970,303,265,1530,1106,278,227,295,279
81971,284,256,901,454,273,223,266,249
81980,301,262,1408,1067,276,225,290,276
81981,284,251,956,500,271,221,263,247
81990,303,265,1521,1106,278,227,295,279
81991,284,256,905,472,273,223,266,249
82000,300,262,1408,1067,276,225,290,276
82001,284,251,956,496,271,221,263,247
82010,303,265,1518,1106,278,227,294,279
82011,284,255,907,473,273,222,266,249
82020,301,262,1412,1064,276,225,291,277
82021,284,251,955,485,272,221,264,248
82030,303,264,1511,1106,278,227,295,280
82031,285,255,909,482,273,222,266,250
82040,300,262,1411,1068,276,225,290,278
82041,284,251,956,504,271,221,263,248
82050,303,264,1520,1104,278,227,295,281
82051,284,256,906,469,273,222,266,251
82060,300,262,1413,1084,276,225,291,279
82061,284,251,953,508,271,221,263,249
82070,303,265,1508,1108,278,226,295,283
82071,284,255,912,476,273,222,266,253
82080,301,262,1407,1070,276,225,291,281
82081,284,251,955,510,272,221,263,251
82090,303,264,1519,1107,278,227,295,285
82091,284,256,907,469,272,222,266,254
82100,301,262,1412,1069,276,225,291,283
82101,284,251,955,504,272,221,263,252
82110,303,264,1529,1106,278,227,295,287
82111,284,255,900,463,273,223,266,255
82120,300,262,1408,1068,276,225,291,284
82121,284,251,956,511,271,221,263,253
82130,303,264,1524,1108,278,227,295,289
82131,284,255,904,466,273,223,266,256
82140,301,262,1412,1067,276,225,290,285
82141,284,251,957,501,271,221,264,254
82150,303,264,1527,1105,278,227,295,289
82151,284,255,902,468,273,222,266,257
82160,300,262,1411,1065,276,225,291,285
82161,284,251,956,508,271,221,263,254
82170,304,264,1527,1108,278,226,295,289
82171,284,255,904,469,273,222,266,257
82180,300,262,1410,1069,276,225,291,285
82181,284,251,959,515,270,221,263,254
82190,303,264,1526,1108,278,227,294,289
82191,284,255,901,468,273,223,266,257
82200,300,262,1396,1065,276,225,290,285
82201,284,251,965,514,271,221,263,255
82210,303,264,1525,1106,278,226,294,289
82211,284,255,905,469,273,222,266,258
82220,301,262,1412,1069,276,225,290,285
82221,285,251,954,500,271,221,263,255
82230,303,264,1531,1108,278,226,294,288
82231,284,255,901,463,273,223,266,257
82240,300,262,1417,1064,276,225,291,284
82241,283,251,954,502,271,221,263,254
82250,304,264,1525,1104,278,226,295,286
82251,284,255,903,472,272,222,266,255
82260,300,262,1408,1070,276,225,292,282
82261,283,251,957,505,271,221,264,252
82270,303,264,1525,1109,278,226,297,282
82271,284,255,904,465,273,223,269,252
82280,301,262,1399,1066,276,225,295,277
82281,284,251,960,506,271,221,267,248
82290,303,264,1523,1106,278,226,301,279
82291,284,255,900,455,273,222,271,249
82300,300,262,1417,1068,276,225,297,276
82301,283,251,951,494,271,221,269,246
82310,303,264,1528,1105,278,226,303,278
82311,284,255,900,464,272,222,274,248
82320,300,262,1413,1066,276,225,299,275
82321,284,251,952,492,270,221,271,245
82330,303,264,1515,1108,278,226,305,277
82331,284,255,907,468,273,223,275,248
82340,301,262,1406,1069,276,225,300,274
82341,284,251,958,504,271,221,272,245
82350,304,264,1528,1109,278,226,305,277
82351,284,255,898,459,273,222,275,247
82360,300,262,1411,1066,276,225,300,274
82361,284,251,953,500,270,221,271,245
82370,303,264,1527,1121,278,226,304,277
82371,283,255,901,480,272,222,275,248
82380,301,262,1408,1070,276,225,299,275
82381,284,251,954,499,271,221,270,245
82390,304,264,1525,1108,278,226,304,278
82391,283,255,903,476,273,222,274,248
82400,300,262,1412,1071,276,225,298,275
82401,283,251,953,502,272,221,270,246
82410,304,264,1528,1106,278,226,303,278
82411,312,268,1465,1063,277,226,300,276
82420,301,262,1412,1067,275,225,297,275
82421,283,251,956,500,271,221,269,246
82430,303,264,1518,1106,278,226,301,278
82431,284,255,907,460,273,222,272,248
82440,300,262,1413,1069,276,225,296,275
82441,284,251,957,501,270,221,268,246
82450,303,264,1521,1105,278,226,301,278
82451,284,255,904,465,273,222,271,248
82460,300,262,1414,1068,276,225,295,275
82461,283,251,957,501,271,221,267,246
82470,304,264,1529,1121,278,226,300,278
82471,284,255,902,485,272,222,271,248
82480,300,262,1411,1091,276,225,295,275
82481,284,251,957,521,271,221,267,246
82490,304,264,1529,1106,278,226,299,278
82491,284,255,903,465,273,222,270,248
82500,301,262,1415,1065,276,225,293,276
82501,284,251,956,502,271,221,266,246
82510,304,264,1531,1109,278,226,297,279
82511,284,255,901,460,272,222,269,249
82520,300,262,1415,1069,276,225,292,276
82521,283,251,957,509,271,221,264,247
82530,304,264,1516,1107,278,226,297,280
82531,284,255,910,471,273,223,268,249
82540,300,262,1412,1070,276,225,291,276
82541,284,251,957,502,271,221,264,247
82550,304,264,1526,1108,278,226,296,279
82551,284,255,905,469,273,223,267,249
82560,300,262,1403,1068,276,225,292,276
82561,284,251,964,516,271,221,264,247
82570,303,264,1520,1107,278,226,296,279
82571,284,255,908,478,272,223,267,249
82580,300,262,1413,1069,276,225,291,276
82581,284,251,958,512,272,221,264,247
82595,303,263,1441,1089,277,226,293,278
82600,300,262,1409,1081,276,225,292,276
82601,284,251,965,533,271,221,264,247
82610,303,264,1526,1110,278,226,296,279
82611,285,255,905,474,273,222,267,249
82620,300,262,1412,1068,276,225,291,276
82621,284,251,961,508,271,221,263,247
82630,303,264,1522,1106,278,227,296,279
82631,284,255,910,479,272,222,267,249
82640,300,262,1416,1069,276,225,291,276
82641,284,251,958,510,270,221,264,247
82650,304,264,1487,1110,278,226,296,279
82651,285,255,926,493,272,222,267,249
82660,300,262,1402,1066,275,225,292,276
82661,284,250,968,521,271,221,264,247
82670,303,264,1531,1109,278,226,296,279
82671,283,255,905,472,273,222,267,249
82680,300,262,1414,1067,276,225,291,276
82681,284,251,963,513,271,221,264,247
82690,303,264,1525,1106,278,226,296,279
82691,284,255,910,476,273,222,267,249
82700,300,262,1415,1068,276,225,291,276
82701,284,251,962,511,271,221,264,247
82710,303,264,1516,1109,278,226,296,279
82711,284,255,915,479,272,222,267,249
82720,300,262,1412,1067,276,225,291,276
82721,285,251,964,509,271,221,264,247
82730,303,264,1532,1105,278,226,296,279
82731,284,255,905,464,273,222,267,249
82740,300,262,1394,1068,276,225,291,276
82741,285,251,971,523,271,221,264,247
82750,304,264,1528,1109,278,226,296,279
82751,284,255,905,491,272,222,267,249
82760,300,262,1382,1071,276,225,291,276
82761,286,262,979,530,270,221,264,247
82770,304,264,1527,1105,278,226,295,279
82771,284,255,907,469,272,222,267,249
82780,301,262,1414,1064,276,225,291,276
82781,285,251,963,511,269,221,264,247
82790,303,264,1531,1102,278,226,296,279
82791,284,255,906,466,272,222,267,249
82800,301,262,1417,1066,276,225,291,276
82801,285,251,958,501,270,221,264,247
82810,304,265,1529,1104,278,226,296,279
82811,284,255,908,478,272,222,267,249
82820,300,262,1408,1063,276,225,291,276
82821,285,251,965,512,270,221,264,246
82830,303,264,1530,1103,278,226,296,279
82831,284,255,907,463,272,222,267,249
82840,300,262,1411,1064,276,225,291,276
82841,284,251,965,511,270,221,264,247
82850,303,264,1532,1103,278,226,296,279
82851,284,255,907,463,272,222,267,249
82860,301,262,1412,1064,276,225,291,276
82861,284,251,962,512,270,221,264,246
82870,303,264,1531,1102,278,226,296,279
82871,284,255,909,469,272,222,267,249
82880,300,262,1413,1059,276,225,291,276
82881,284,251,964,513,270,221,264,246
82890,304,264,1535,1104,278,226,296,279
82891,284,255,907,464,272,222,267,249
82900,300,262,1412,1066,276,225,291,276
82901,285,251,962,506,270,221,264,247
82910,303,264,1530,1102,278,226,296,279
82911,284,255,909,465,273,222,267,249
82920,300,262,1415,1066,276,225,291,276
82921,284,251,962,508,271,221,264,247
82930,303,264,1531,1101,278,226,296,279
82931,285,255,907,470,272,222,267,249
82940,301,262,1416,1065,276,225,292,276
82941,285,251,963,507,271,221,264,246
82950,303,264,1531,1102,278,226,296,279
82951,284,255,906,465,272,222,267,249
82960,300,262,1414,1066,276,225,292,276
82961,284,251,961,491,271,221,264,247
82970,304,264,1534,1105,278,226,296,279
82971,284,255,908,470,272,222,267,249
82980,300,262,1419,1068,276,225,291,276
82981,284,251,962,511,271,221,264,247
82990,304,264,1527,1101,278,226,296,279
82991,284,255,910,465,272,222,267,249
83000,300,262,1417,1064,276,225,291,275
83001,284,251,963,505,271,221,264,246
83010,303,264,1537,1105,278,226,296,279
83011,284,256,904,459,272,222,267,249
83020,300,262,1416,1064,276,225,291,276
83021,285,251,964,508,271,221,264,247
83030,304,264,1531,1103,278,226,296,279
83031,284,255,907,467,272,222,267,248
83040,300,262,1410,1063,276,225,291,276
83041,284,250,965,517,271,221,264,246
83050,304,264,1514,1103,278,226,296,279
83051,285,255,915,475,272,222,267,249
83060,300,262,1413,1064,276,225,291,276
83061,284,251,965,513,269,221,264,246
83070,303,264,1505,1103,278,226,296,279
83071,285,255,922,480,272,222,267,249
83080,300,262,1414,1063,276,225,291,276
83081,284,251,964,519,271,221,264,246
83090,304,264,1533,1102,278,226,296,279
83091,284,255,907,473,273,222,268,249
83100,300,262,1413,1065,276,225,291,276
83101,284,251,966,495,271,221,264,246
83110,304,264,1530,1104,278,226,296,279
83111,284,255,909,470,273,222,267,249
83120,300,262,1416,1065,276,225,291,276
83121,285,251,961,495,270,221,264,246
83130,304,264,1532,1106,278,226,296,279
83131,284,255,909,465,272,222,267,249
83140,301,262,1415,1063,276,225,291,276
83141,285,251,963,502,271,221,264,246
83150,304,264,1528,1104,278,226,296,279
83151,284,255,909,483,272,222,267,249
83160,301,262,1415,1066,276,225,291,276
83161,284,251,962,510,271,221,264,246
83170,304,264,1530,1101,278,226,296,279
83171,284,255,910,466,273,222,267,249
83180,300,262,1399,1066,276,225,292,276
83181,286,252,973,522,271,221,264,246
83190,304,264,1522,1105,278,226,296,279
83191,285,255,914,472,272,222,267,249
83200,301,262,1413,1066,276,225,291,276
83201,284,251,965,511,270,221,264,246
83210,303,264,1499,1102,278,226,296,279
83211,285,255,923,485,273,222,267,249
83220,301,262,1415,1066,276,225,292,276
83221,283,251,963,505,270,221,264,247
83230,303,264,1527,1101,278,226,296,279
83231,284,255,911,467,273,222,268,249
83240,300,262,1413,1062,276,225,292,276
83241,285,251,964,509,271,221,265,247
83250,303,264,1531,1102,278,226,296,279
83251,284,255,909,468,273,222,268,249
83260,300,262,1411,1064,276,225,292,276
83261,285,251,965,523,270,221,265,247
83270,304,264,1526,1104,278,226,297,279
83271,285,255,910,477,273,222,268,249
83280,301,262,1416,1065,276,225,293,275
83281,284,251,962,504,270,221,266,246
83290,304,264,1536,1108,278,226,298,278
83291,284,256,905,462,272,222,269,248
83300,300,262,1415,1062,276,225,294,275
83301,284,251,966,502,270,221,266,246
83310,303,264,1526,1103,278,227,300,278
83311,284,255,909,473,272,222,270,248
83320,299,262,1414,1066,276,225,296,275
83321,285,251,962,508,270,221,267,246
83330,304,264,1534,1102,278,226,301,278
83331,284,255,906,462,273,222,271,248
83340,300,262,1411,1066,276,225,296,275
83341,284,251,966,509,271,221,268,246
83350,304,264,1534,1103,278,226,302,278
83351,284,255,905,466,272,222,272,248
83360,301,262,1415,1064,276,225,296,275
83361,284,251,965,514,271,221,269,246
83370,304,264,1530,1104,278,226,303,278
83371,284,255,909,468,273,222,273,248
83380,300,262,1412,1066,276,225,298,275
83381,285,251,965,508,271,221,270,246
83390,303,264,1535,1103,278,226,304,277
83391,284,255,906,466,272,222,274,248
83400,300,262,1413,1066,276,225,300,275
83401,282,251,962,505,270,221,271,246
83410,304,264,1516,1100,278,226,306,277
83411,285,255,910,471,273,222,276,248
83420,301,262,1416,1066,276,225,302,274
83421,284,251,961,511,271,221,273,245
83430,303,264,1529,1100,278,226,308,277
83431,284,255,908,468,272,222,278,247
83440,300,262,1397,1066,276,225,304,274
83441,285,251,966,512,271,221,275,245
83450,304,264,1534,1106,278,226,308,277
83451,284,256,904,461,273,222,279,247
83460,300,262,1414,1067,276,225,304,274
83461,284,251,960,505,271,221,275,245
83470,303,264,1527,1106,278,226,307,277
83471,284,255,908,469,272,222,278,248
83480,300,262,1412,1067,276,225,302,276
83481,285,251,962,507,271,221,273,246
83490,304,264,1524,1103,278,226,303,280
83491,285,255,913,473,272,222,274,250
83500,300,262,1402,1061,276,225,297,279
83501,285,251,972,514,270,221,269,250
83510,304,264,1524,1104,278,226,300,284
83511,285,255,913,477,272,222,271,254
83520,301,262,1398,1066,276,225,295,283
83521,285,255,974,521,271,221,267,253
83530,304,264,1531,1103,278,226,298,288
83531,284,255,911,465,272,222,269,257
83540,300,262,1408,1062,276,225,293,285
83541,285,251,970,527,271,221,265,255
83550,304,264,1524,1103,278,226,297,290
83551,285,255,913,476,273,222,268,259
83560,300,262,1411,1066,276,225,293,286
83561,285,251,969,515,271,221,265,256
83570,303,264,1533,1105,278,226,296,291
83571,285,255,910,473,273,222,267,259
83580,301,262,1418,1065,276,225,292,287
83581,284,251,963,513,271,221,264,256
83590,304,264,1547,1103,278,227,296,290
83591,285,256,903,467,273,222,268,259
83600,301,262,1424,1067,276,225,292,286
83601,285,251,963,511,271,221,264,256
83610,303,264,1518,1103,278,226,296,290
83611,284,255,920,488,273,222,268,258
83620,300,262,1418,1064,276,225,292,286
83621,285,251,968,512,269,221,264,255
83630,304,264,1533,1105,278,227,296,289
83631,285,255,910,473,272,222,267,257
83640,301,262,1420,1063,276,225,292,283
83641,284,251,966,510,271,221,264,253
83650,303,264,1541,1104,278,226,296,285
83651,285,255,911,475,273,222,268,254
83660,301,262,1422,1065,276,225,292,280
83661,285,251,965,513,270,221,264,250
83670,304,264,1530,1108,278,227,296,282
83671,284,255,911,471,272,222,267,252
83680,300,262,1419,1065,276,225,292,277
83681,285,250,964,502,270,221,264,248
83690,304,265,1538,1106,278,227,295,279
83691,284,256,912,470,272,222,267,249
83700,300,262,1426,1062,276,225,291,276
83701,285,251,961,512,271,221,264,247
83710,303,265,1533,1104,278,227,296,279
83711,285,256,911,478,273,223,267,249
83720,301,262,1412,1065,276,225,291,276
83721,285,251,969,506,271,221,264,247
83730,304,265,1531,1103,278,227,296,278
83731,285,255,910,479,272,223,267,249
83740,301,262,1415,1069,276,225,292,276
83741,285,251,968,509,271,221,264,246
83750,303,264,1537,1105,278,227,296,278
83751,284,255,911,471,273,223,267,248
83760,301,262,1415,1065,276,225,292,275
83761,286,251,966,507,270,222,264,246
83770,304,264,1537,1103,278,227,296,278
83771,284,255,910,478,273,223,267,248
83780,301,262,1415,1066,276,225,292,275
83781,285,251,968,516,270,222,264,246
83790,304,264,1497,1105,278,227,296,278
83791,285,255,930,498,273,223,267,248
83800,300,262,1414,1068,276,225,292,275
83801,285,251,971,523,270,221,264,246
83810,304,264,1536,1104,278,227,296,278
83811,284,255,910,465,273,223,267,249
83820,301,262,1416,1066,276,225,291,276
83821,285,251,968,511,270,221,264,247
83830,303,264,1539,1100,279,227,296,279
83831,285,255,910,471,273,223,267,249
83840,300,262,1414,1065,276,225,292,276
83841,285,251,970,514,270,221,264,247
83850,304,264,1536,1104,278,227,297,279
83851,284,255,910,470,273,223,267,249
83860,300,262,1403,1065,277,225,291,276
83861,286,259,977,528,271,221,264,247
83870,304,264,1538,1106,279,227,296,279
83871,284,255,910,470,273,223,267,249
83880,300,262,1388,1067,276,225,291,276
83881,287,257,986,538,270,221,264,247
83890,304,264,1538,1103,279,227,296,279
83891,285,255,911,468,273,222,267,249
83900,300,262,1379,1065,276,225,291,276
83901,287,257,991,538,267,221,264,247
83910,303,264,1535,1106,279,227,295,279
83911,284,255,912,472,273,223,267,249
83920,300,262,1401,1066,276,225,291,276
83921,286,262,978,520,271,221,264,247
83930,303,265,1538,1103,278,226,295,279
83931,284,255,911,467,273,222,266,249
83940,300,262,1417,1062,276,225,291,276
83941,285,251,971,524,271,221,264,247
83950,304,264,1532,1105,278,227,295,279
83951,285,255,915,478,273,222,267,249
83960,300,262,1417,1062,276,225,291,276
83961,285,251,972,517,271,221,264,247
83970,303,264,1534,1106,278,226,295,279
83971,285,255,915,476,273,222,267,249
83980,300,262,1414,1064,276,225,291,276
83981,285,251,971,509,271,221,264,247
83990,303,264,1531,1106,278,226,295,279
83991,284,255,914,482,273,222,266,249
84000,300,262,1418,1063,276,225,291,276
84001,285,251,969,514,270,221,263,246
84010,303,264,1530,1101,278,226,295,278
84011,285,255,916,474,273,222,266,249
84020,300,262,1417,1064,276,225,291,275
84021,285,251,972,521,270,221,263,246
84030,304,264,1533,1105,278,226,295,279
84031,285,255,916,474,273,222,266,248
84040,300,262,1420,1066,276,225,291,275
84041,285,250,967,519,270,221,263,246
84050,303,264,1522,1103,278,226,295,278
84051,285,255,920,490,273,222,266,248
84060,300,262,1413,1069,276,225,291,275
84061,285,252,974,522,270,221,263,246
84070,304,264,1532,1105,278,226,295,278
84071,284,255,916,471,273,222,266,248
84080,300,262,1414,1064,276,225,291,275
84081,285,251,969,516,271,221,264,246
84090,304,264,1534,1105,278,226,295,278
84091,285,255,915,478,273,222,267,248
84100,300,262,1398,1063,276,225,290,275
84101,286,257,982,526,270,221,264,246
84110,304,264,1532,1103,278,226,295,278
84111,284,255,916,482,272,222,267,248
84120,300,262,1393,1065,276,225,291,275
84121,286,257,984,531,271,221,264,246
84130,303,264,1541,1104,279,226,295,278
84131,284,255,912,468,273,222,266,248
84140,300,262,1410,1067,276,225,291,275
84141,286,254,974,520,271,221,264,246
84150,304,264,1534,1105,278,226,295,278
84151,285,255,913,480,272,222,267,248
84160,301,262,1418,1066,276,225,291,275
84161,285,251,971,516,270,221,264,246
84170,303,264,1533,1105,278,226,295,277
84171,284,255,915,478,272,222,267,248
84180,301,262,1416,1070,276,225,291,275
84181,285,251,972,518,270,221,264,246
84190,303,264,1538,1108,278,226,295,278
84191,284,255,915,482,272,222,267,248
84200,300,262,1416,1064,276,225,291,275
84201,285,251,972,513,271,221,264,246
84210,304,264,1536,1103,278,226,295,278
84211,285,255,912,472,272,222,266,248
84220,300,262,1416,1068,276,225,291,275
84221,285,251,972,516,271,221,264,246
84230,304,264,1511,1107,278,226,295,278
84231,285,254,925,485,272,222,267,248
84240,301,262,1386,1067,276,225,291,275
84241,288,257,985,529,270,221,264,246
84250,304,264,1530,1106,278,226,295,278
84251,284,255,918,480,272,222,267,248
84260,300,262,1416,1065,276,225,291,275
84261,285,251,973,513,270,221,264,246
84270,303,264,1534,1102,278,226,295,278
84271,285,255,915,471,272,222,267,248
84280,301,262,1415,1062,276,225,291,275
84281,284,251,974,517,268,221,264,246
84290,304,264,1532,1106,278,226,295,278
84291,284,255,917,478,273,222,267,248
84300,300,262,1409,1065,276,225,291,275
84301,285,251,971,526,271,221,264,246
84310,303,264,1531,1106,278,226,295,278
84311,285,255,917,485,272,222,267,248
84320,300,262,1414,1065,276,225,291,275
84321,286,254,970,561,270,221,264,246
