time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
1776753,28,-36,40,-42,66,-44,31,-28
1776763,27,-36,40,-42,54,-37,31,-28
1776773,28,-36,40,-43,55,-44,31,-28
1776783,28,-35,40,-43,56,-39,33,-27
1776793,27,-36,40,-42,60,-43,31,-27
1776803,28,-35,41,-42,68,-21,32,-26
1776813,28,-35,42,-43,55,-45,33,-27
1776823,28,-37,40,-43,78,-22,33,-28
1776833,27,-35,40,-42,54,-43,31,-28
1776843,27,-35,40,-43,55,-39,32,-28
1776853,27,-35,41,-43,47,-24,31,-26
1776863,27,-35,41,-41,55,-40,32,-28
1776873,27,-35,41,-43,58,-41,31,-28
1776883,27,-35,41,-42,54,-44,32,-28
1776893,27,-35,40,-42,62,-44,32,-27
1776903,27,-35,40,-42,69,-32,32,-27
1776913,27,-35,40,-42,54,-37,33,-27
1776923,27,-35,40,-42,67,-31,33,-27
1776933,27,-36,42,-42,69,-41,31,-28
1776943,27,-35,40,-42,83,-21,31,-28
1776953,27,-36,40,-42,54,-38,33,-27
1776963,26,-36,40,-42,68,-43,33,-27
1776973,27,-35,36,-44,51,-39,33,-27
1776983,27,-36,41,-43,54,-43,32,-28
1776993,27,-36,41,-43,51,-22,31,-27
1777003,26,-35,42,-43,54,-44,33,-28
1777013,27,-35,40,-43,51,-43,33,-28
1777023,26,-35,41,-43,52,-44,32,-28
1777033,26,-35,41,-43,54,-37,33,-28
1777043,26,-35,41,-43,67,-44,33,-27
1777053,27,-36,41,-42,82,-20,32,-28
1777063,27,-36,41,-42,70,-20,32,-28
1777073,27,-35,40,-43,79,-33,32,-28
1777083,26,-36,41,-42,82,-21,31,-28
1777093,26,-36,41,-42,58,-41,32,-27
1777103,26,-35,40,-42,84,-21,33,-27
1777113,26,-37,40,-42,55,-46,33,-28
1777123,26,-36,40,-43,81,-20,33,-28
1777133,26,-36,41,-42,58,-43,31,-27
1777143,26,-35,40,-43,71,-20,33,-28
1777153,25,-35,41,-43,84,-21,33,-28
1777163,26,-36,40,-42,68,-32,32,-28
1777173,25,-36,41,-42,71,-22,33,-28
1777183,25,-36,41,-43,71,-21,33,-28
1777193,25,-36,41,-43,83,-20,33,-27
1777203,26,-36,40,-42,82,-30,32,-28
1777213,26,-36,39,-43,54,-38,32,-28
1777223,25,-36,41,-43,55,-44,31,-28
1777233,26,-36,41,-42,85,-20,33,-28
1777243,24,-36,41,-42,84,-24,33,-29
1777253,26,-37,41,-42,69,-20,33,-29
1777263,25,-36,39,-43,70,-21,32,-29
1777273,26,-36,41,-43,72,-20,32,-29
1777283,25,-36,40,-43,69,-20,33,-28
1777293,26,-36,41,-43,82,-20,31,-29
1777303,26,-36,40,-42,83,-21,33,-28
1777313,25,-36,40,-42,78,-27,33,-30
1777323,26,-36,41,-43,68,-38,33,-28
1777333,24,-36,40,-42,84,-20,32,-29
1777343,26,-35,40,-44,68,-20,31,-28
1777353,25,-36,41,-43,81,-30,33,-29
1777363,26,-36,40,-43,70,-21,31,-29
1777373,25,-36,41,-43,67,-32,32,-29
1777383,26,-35,41,-42,83,-19,32,-29
1777393,26,-23,37,-42,76,-24,32,-28
1777403,26,-35,40,-43,73,-21,32,-29
1777413,26,-35,41,-43,58,-41,33,-28
1777423,26,-34,40,-42,66,-39,31,-28
1777433,26,-35,41,-42,85,-32,32,-28
1777443,25,-34,41,-41,73,-25,32,-28
1777453,26,-35,40,-42,54,-44,33,-27
1777463,26,-35,41,-43,70,-22,31,-28
1777473,26,-34,40,-43,71,-21,32,-28
1777483,26,-34,40,-43,80,-28,32,-28
1777493,25,-34,40,-43,71,-28,33,-28
1777503,26,-34,39,-42,66,-40,33,-27
1777513,26,-34,40,-42,70,-20,33,-27
1777523,25,-33,41,-43,84,-21,32,-28
1777533,26,-35,40,-42,69,-33,32,-28
1777543,26,-34,40,-42,71,-21,32,-29
1777553,26,-34,40,-43,83,-22,32,-28
1777563,27,-35,40,-42,69,-22,32,-29
1777573,26,-34,40,-43,69,-22,33,-29
1777583,27,-35,40,-43,83,-32,33,-28
1777593,27,-34,41,-43,69,-38,31,-28
1777603,27,-35,40,-42,82,-32,33,-28
1777613,27,-34,41,-43,55,-40,29,-28
1777623,27,-34,40,-43,69,-33,32,-29
1777633,27,-34,40,-42,81,-21,33,-29
1777643,27,-34,40,-42,85,-33,31,-28
1777653,27,-33,41,-44,71,-21,31,-27
1777663,27,-33,40,-43,83,-33,32,-28
1777673,27,-33,41,-43,85,-20,31,-27
1777683,27,-33,41,-42,80,-29,32,-28
1777693,28,-33,41,-43,79,-32,31,-28
1777703,27,-33,39,-42,83,-34,32,-28
1777713,28,-33,40,-43,81,-30,32,-28
1777723,26,-33,41,-43,67,-24,31,-26
1777733,28,-33,39,-42,67,-21,30,-26
1777743,28,-33,39,-43,75,-23,32,-27
1777753,28,-32,39,-43,82,-21,30,-28
1777763,28,-33,40,-42,78,-27,33,-27
1777773,28,-34,39,-43,54,-38,31,-27
1777783,28,-33,40,-43,83,-33,32,-27
1777793,28,-33,40,-43,78,-26,31,-27
1777803,26,-33,40,-43,48,-39,31,-25
1777813,28,-33,39,-43,81,-22,31,-27
1777823,27,-34,39,-42,82,-31,32,-27
1777833,27,-34,38,-43,71,-26,31,-27
1777843,27,-33,39,-42,76,-25,31,-26
1777853,27,-34,39,-43,79,-22,30,-27
1777863,28,-33,39,-42,83,-32,28,-27
1777873,29,-34,38,-43,71,-22,31,-28
1777883,28,-34,41,-43,77,-32,31,-27
1777893,27,-34,39,-42,77,-24,31,-28
1777903,27,-33,37,-42,74,-23,31,-28
1777913,27,-34,39,-42,82,-21,31,-27
1777923,28,-34,40,-44,86,-33,30,-27
1777933,27,-34,39,-43,80,-29,31,-28
1777943,29,-34,39,-43,72,-25,32,-28
1777953,28,-35,38,-42,68,-34,31,-26
1777963,28,-33,38,-42,67,-21,31,-28
1777973,27,-34,39,-41,68,-33,22,-27
1777983,28,-33,38,-42,68,-24,32,-28
1777993,28,-33,39,-41,83,-32,28,-27
1778003,27,-33,39,-42,80,-22,31,-28
1778013,28,-33,39,-42,82,-33,31,-28
1778023,27,-33,39,-43,70,-29,30,-28
1778033,28,-33,39,-42,81,-32,31,-27
1778043,28,-32,39,-43,81,-21,32,-28
1778053,28,-32,39,-42,82,-35,31,-27
1778063,28,-33,39,-43,66,-30,25,-28
1778073,28,-33,38,-42,82,-33,31,-28
1778083,27,-32,39,-43,86,-34,32,-27
1778093,27,-33,38,-43,67,-31,31,-27
1778103,28,-33,39,-42,69,-30,31,-27
1778113,27,-33,40,-42,83,-33,31,-27
1778123,28,-33,39,-43,79,-20,31,-28
1778133,27,-32,40,-42,83,-32,26,-27
1778143,28,-32,39,-42,70,-21,31,-28
1778153,27,-32,40,-43,81,-30,31,-26
1778163,27,-33,39,-43,82,-33,28,-27
1778173,28,-33,39,-43,67,-34,31,-27
1778183,27,-33,39,-42,82,-32,28,-27
1778193,27,-33,39,-42,83,-33,31,-27
1778203,26,-33,39,-43,69,-33,32,-27
1778213,27,-33,39,-42,67,-33,31,-27
1778223,27,-33,41,-42,66,-30,30,-27
1778233,26,-33,40,-42,70,-27,31,-28
1778243,26,-33,40,-44,76,-33,33,-27
1778253,26,-34,40,-43,78,-27,30,-28
1778263,27,-33,41,-43,68,-28,30,-27
1778273,25,-33,40,-42,68,-22,30,-27
1778283,27,-33,40,-43,69,-33,30,-27
1778293,24,-33,40,-42,65,-31,23,-27
1778303,25,-34,40,-42,87,-34,28,-26
1778313,25,-34,41,-43,81,-31,30,-27
1778323,25,-34,41,-43,81,-34,25,-27
1778333,25,-34,42,-43,83,-22,30,-27
1778343,25,-33,40,-44,81,-32,31,-27
1778353,24,-35,41,-43,79,-28,31,-27
1778363,25,-34,40,-43,77,-36,28,-28
1778373,24,-34,40,-44,64,-34,31,-28
1778383,24,-34,41,-42,84,-33,21,-28
1778393,23,-34,39,-43,82,-33,30,-28
1778403,23,-35,40,-43,81,-44,20,-28
1778413,23,-34,40,-43,83,-32,31,-26
1778423,23,-34,38,-43,83,-33,32,-26
1778433,23,-34,39,-43,83,-24,24,-27
1778443,23,-34,40,-42,81,-35,32,-28
1778453,23,-35,39,-43,82,-32,32,-27
1778463,23,-34,40,-43,83,-32,31,-27
1778473,21,-34,39,-43,82,-45,18,-28
1778483,22,-35,41,-43,79,-33,29,-28
1778493,23,-34,39,-44,71,-31,32,-27
1778503,22,-34,40,-42,80,-34,26,-28
1778513,22,-35,39,-44,80,-32,24,-28
1778523,22,-34,40,-43,82,-25,30,-27
1778533,22,-34,40,-43,79,-27,24,-27
1778543,21,-34,41,-38,71,-31,32,-27
1778553,20,-34,40,-42,82,-32,29,-27
1778563,23,-33,40,-43,84,-33,28,-27
1778573,23,-34,40,-44,86,-21,21,-27
1778583,23,-34,39,-42,82,-30,24,-27
1778593,23,-34,39,-42,82,-33,28,-27
1778603,22,-34,40,-43,82,-30,24,-27
1778613,23,-35,40,-42,81,-32,18,-27
1778623,24,-34,40,-44,82,-32,25,-27
1778633,23,-35,40,-42,81,-33,32,-27
1778643,23,-35,40,-39,83,-44,21,-27
1778653,23,-33,38,-43,82,-32,34,-27
1778663,23,-34,39,-43,79,-28,33,-28
1778673,22,-33,39,-43,74,-33,25,-27
1778683,22,-33,39,-42,82,-34,32,-27
1778693,23,-33,39,-43,81,-43,22,-27
1778703,23,-33,40,-43,66,-35,21,-27
1778713,23,-34,39,-42,83,-34,33,-27
1778723,23,-34,39,-43,83,-33,33,-28
1778733,22,-33,39,-43,67,-33,33,-27
1778743,24,-33,40,-42,80,-44,22,-27
1778753,23,-33,40,-43,82,-33,25,-27
1778763,24,-33,39,-43,83,-31,25,-27
1778773,24,-33,38,-42,82,-31,25,-27
1778783,23,-33,39,-42,86,-29,24,-27
1778793,24,-34,39,-42,81,-28,21,-27
1778803,23,-33,39,-43,86,-32,26,-28
1778813,23,-32,38,-42,75,-32,33,-27
1778823,23,-33,39,-42,82,-44,21,-27
1778833,24,-32,39,-43,78,-27,32,-27
1778843,24,-32,39,-43,83,-44,21,-28
1778853,23,-33,39,-43,78,-34,27,-26
1778863,23,-32,38,-43,84,-34,27,-27
1778873,18,-32,37,-43,81,-44,20,-27
1778883,23,-31,38,-43,69,-38,30,-27
1778893,24,-33,38,-43,82,-35,31,-27
1778903,23,-31,38,-43,68,-33,33,-27
1778913,24,-31,39,-42,68,-34,33,-27
1778923,23,-31,37,-42,66,-32,32,-27
1778933,24,-31,40,-42,81,-43,45,-24
1778943,24,-32,38,-42,71,-33,27,-27
1778953,23,-32,40,-42,81,-44,21,-27
1778963,23,-33,40,-42,82,-44,21,-27
1778973,22,-33,41,-41,68,-23,33,-27
1778983,23,-33,42,-43,75,-44,20,-27
1778993,24,-33,40,-42,71,-22,28,-27
1779003,23,-33,39,-43,82,-43,21,-27
1779013,23,-33,40,-41,68,-35,33,-27
1779023,23,-33,39,-41,68,-32,19,-27
1779033,23,-32,39,-42,80,-43,21,-28
1779043,23,-33,39,-42,68,-34,33,-27
1779053,24,-32,39,-42,82,-44,22,-27
1779063,22,-31,39,-43,65,-33,33,-27
1779073,24,-32,40,-42,75,-44,21,-27
1779083,24,-32,40,-42,75,-44,21,-27
1779093,23,-32,41,-42,76,-44,21,-27
1779103,24,-33,41,-42,70,-34,28,-26
1779113,22,-32,40,-42,71,-35,28,-27
1779123,22,-31,39,-42,84,-35,33,-27
1779133,23,-33,40,-43,78,-44,21,-27
1779143,22,-33,42,-42,75,-44,21,-27
1779153,23,-33,41,-42,71,-34,24,-27
1779163,22,-32,42,-42,68,-34,32,-27
1779173,23,-32,41,-42,77,-45,20,-25
1779183,22,-32,42,-42,81,-34,29,-28
1779193,23,-32,42,-43,79,-46,21,-27
1779203,23,-31,43,-42,77,-46,22,-27
1779213,23,-31,42,-41,79,-38,22,-27
1779223,23,-30,42,-42,69,-33,30,-27
1779233,21,-31,42,-42,66,-34,32,-27
1779243,22,-32,42,-42,78,-45,21,-28
1779253,22,-32,43,-42,75,-22,22,-27
1779263,22,-32,43,-41,78,-44,20,-28
1779273,23,-32,42,-42,72,-33,27,-27
1779283,22,-32,44,-42,67,-35,31,-27
1779293,19,-33,42,-42,81,-44,36,-28
1779303,22,-33,42,-42,80,-45,22,-27
1779313,22,-33,44,-42,76,-44,21,-28
1779323,22,-33,43,-42,73,-44,20,-28
1779333,22,-32,42,-42,80,-41,21,-29
1779343,22,-33,45,-42,82,-45,48,-22
1779353,22,-33,44,-41,70,-22,29,-29
1779363,22,-33,43,-43,80,-42,22,-26
1779373,23,-33,44,-42,84,-45,22,-28
1779383,22,-34,44,-41,82,-45,24,-28
1779393,23,-33,43,-42,80,-44,20,-27
1779403,23,-32,43,-41,83,-45,19,-28
1779413,23,-32,44,-43,83,-33,24,-28
1779423,23,-32,42,-43,68,-33,32,-28
1779433,24,-32,43,-42,81,-22,21,-28
1779443,23,-33,43,-42,83,-34,32,-27
1779453,24,-33,43,-43,82,-44,21,-27
1779463,22,-33,43,-42,83,-46,22,-28
1779473,23,-32,43,-42,83,-21,21,-28
1779483,24,-33,43,-42,82,-45,20,-27
1779493,23,-33,43,-43,82,-21,21,-23
1779503,23,-33,45,-41,68,-35,30,-27
1779513,24,-32,45,-42,83,-22,20,-27
1779523,23,-33,45,-42,61,-33,32,-27
1779533,23,-33,44,-42,82,-45,20,-26
1779543,24,-32,43,-43,83,-43,21,-27
1779553,24,-32,42,-45,81,-20,21,-28
1779563,24,-32,43,-42,70,-34,28,-24
1779573,24,-33,43,-41,82,-44,46,-23
1779583,24,-32,43,-43,66,-34,32,-27
1779593,24,-33,42,-42,83,-45,22,-28
1779603,24,-33,43,-43,82,-21,22,-27
1779613,24,-34,43,-42,82,-44,22,-27
1779623,24,-33,43,-43,81,-44,22,-27
1779633,24,-33,45,-42,81,-45,20,-28
1779643,24,-33,44,-43,82,-22,26,-28
1779653,24,-34,44,-44,83,-45,22,-27
1779663,24,-35,43,-42,72,-24,56,-14
1779673,24,-35,44,-41,82,-43,22,-27
1779683,25,-34,43,-43,71,-28,21,-26
1779693,23,-36,44,-41,76,-44,20,-27
1779703,25,-36,44,-42,79,-21,20,-27
1779713,24,-36,43,-41,82,-43,22,-27
1779723,24,-35,44,-44,80,-45,20,-27
1779733,24,-36,43,-43,72,-41,21,-27
1779743,25,-36,44,-43,82,-46,20,-27
1779753,24,-36,43,-43,77,-39,37,-19
1779763,23,-36,42,-43,81,-44,22,-27
1779773,24,-36,42,-44,82,-44,21,-27
1779783,21,-36,42,-43,65,-40,21,-28
1779793,23,-36,43,-44,80,-44,20,-28
1779803,25,-36,43,-41,72,-23,22,-28
1779813,24,-37,44,-43,81,-41,21,-27
1779823,24,-37,42,-43,74,-38,20,-27
1779833,25,-37,43,-43,80,-40,21,-28
1779843,24,-37,42,-42,74,-40,24,-28
1779853,24,-36,44,-42,64,-32,22,-27
1779863,24,-36,44,-42,80,-42,19,-28
1779873,23,-37,43,-43,75,-39,22,-27
1779883,23,-37,42,-42,86,-44,21,-28
1779893,23,-36,42,-42,81,-44,47,-22
1779903,23,-36,43,-42,81,-44,21,-27
1779913,24,-37,42,-43,72,-31,22,-27
1779923,24,-37,42,-42,81,-43,21,-27
1779933,24,-36,42,-41,82,-45,22,-27
1779943,23,-36,42,-43,83,-43,22,-27
1779953,24,-36,42,-43,73,-34,22,-27
1779963,23,-36,42,-43,84,-43,20,-27
1779973,23,-36,42,-43,82,-44,22,-27
1779983,23,-36,42,-43,74,-24,55,-15
1779993,23,-36,41,-41,82,-44,22,-27
1780003,23,-35,42,-44,67,-25,38,-27
1780013,23,-36,41,-42,82,-44,22,-27
1780023,24,-35,41,-43,80,-40,22,-27
1780033,24,-36,41,-43,67,-39,22,-27
1780043,23,-35,41,-40,82,-45,22,-27
1780053,23,-35,38,-43,83,-42,22,-27
1780063,22,-35,42,-42,80,-43,22,-27
1780073,23,-35,41,-42,87,-43,37,-20
1780083,23,-35,42,-43,81,-44,22,-27
1780093,23,-35,40,-42,82,-45,22,-27
1780103,23,-35,41,-43,70,-20,38,-27
1780113,22,-35,41,-44,80,-40,22,-27
1780123,22,-35,41,-43,78,-28,20,-27
1780133,22,-35,42,-42,65,-45,22,-27
1780143,21,-34,41,-39,66,-23,40,-28
1780153,22,-35,42,-43,70,-27,38,-27
1780163,22,-36,41,-42,70,-28,40,-17
1780173,22,-35,40,-42,81,-45,22,-27
1780183,22,-37,41,-43,71,-25,38,-28
1780193,22,-36,41,-42,82,-44,21,-27
1780203,23,-36,41,-42,72,-30,21,-27
1780213,22,-35,40,-44,81,-43,45,-24
1780223,22,-36,41,-42,66,-23,40,-28
1780233,23,-35,42,-43,82,-43,20,-27
1780243,24,-35,42,-43,74,-32,22,-27
1780253,22,-35,42,-42,83,-44,21,-28
1780263,23,-36,42,-42,69,-31,22,-27
1780273,24,-35,42,-43,81,-42,21,-28
1780283,23,-36,41,-42,76,-35,22,-27
1780293,23,-35,42,-42,84,-45,22,-26
1780303,23,-33,41,-42,62,-30,52,-17
1780313,24,-35,42,-43,82,-44,20,-27
1780323,24,-34,40,-42,71,-34,22,-27
1780333,24,-36,41,-44,67,-25,40,-27
1780343,24,-36,40,-42,63,-30,39,-28
1780353,23,-36,42,-43,64,-22,45,-25
1780363,24,-37,40,-43,82,-45,21,-27
1780373,23,-36,42,-44,73,-29,36,-26
1780383,24,-36,41,-43,75,-34,22,-25
1780393,24,-37,40,-43,74,-35,24,-26
1780403,23,-37,41,-44,79,-23,40,-27
1780413,24,-37,40,-42,80,-40,22,-27
1780423,23,-36,42,-42,78,-37,22,-27
1780433,24,-36,40,-43,73,-28,40,-28
1780443,24,-37,40,-43,67,-21,38,-27
1780453,23,-36,41,-41,77,-35,22,-27
1780463,25,-37,40,-44,69,-25,39,-27
1780473,23,-36,40,-43,76,-27,36,-27
1780483,24,-37,40,-43,77,-32,38,-17
1780493,22,-36,41,-42,82,-45,22,-27
1780503,23,-37,42,-43,76,-29,21,-26
1780513,24,-37,41,-42,68,-22,51,-19
1780523,23,-36,41,-42,68,-26,37,-28
1780533,24,-37,40,-43,73,-27,53,-17
1780543,22,-37,41,-43,78,-43,19,-27
1780553,24,-37,40,-43,67,-21,45,-25
1780563,22,-37,41,-42,71,-24,39,-27
1780573,24,-37,42,-42,73,-27,39,-28
1780583,24,-38,42,-42,70,-21,52,-18
1780593,22,-38,40,-43,74,-27,37,-28
1780603,24,-38,41,-42,72,-34,21,-28
1780613,23,-38,40,-43,71,-26,40,-27
1780623,24,-38,42,-42,73,-28,52,-18
1780633,23,-38,42,-42,71,-29,21,-27
1780643,24,-38,42,-43,70,-26,37,-28
1780653,23,-38,42,-42,73,-35,20,-27
1780663,22,-38,41,-43,75,-26,44,-26
1780673,23,-38,41,-43,74,-40,21,-27
1780683,23,-38,40,-43,68,-32,22,-28
1780693,24,-37,42,-42,83,-44,19,-27
1780703,23,-38,42,-42,75,-38,22,-28
1780713,25,-37,42,-43,74,-33,37,-20
1780723,23,-37,41,-44,86,-44,21,-27
1780733,24,-37,41,-43,71,-30,22,-28
1780743,23,-36,41,-43,69,-25,39,-27
1780753,24,-37,40,-42,71,-31,40,-27
1780763,23,-36,42,-43,75,-21,37,-28
1780773,24,-37,41,-42,71,-29,22,-27
1780783,23,-36,41,-35,69,-24,41,-27
1780793,23,-37,41,-42,77,-25,38,-28
1780803,23,-36,40,-43,69,-27,41,-16
1780813,23,-36,41,-43,68,-20,39,-28
1780823,23,-35,40,-42,65,-24,40,-27
1780833,23,-37,40,-43,68,-23,56,-14
1780843,23,-38,41,-43,69,-26,39,-27
1780853,23,-38,41,-43,73,-29,56,-14
1780863,22,-37,41,-43,70,-25,41,-26
1780873,23,-36,43,-42,75,-30,23,-28
1780883,23,-37,42,-43,68,-33,50,-26
1780893,23,-37,39,-44,74,-23,41,-27
1780903,23,-37,41,-43,68,-23,53,-17
1780913,21,-35,41,-43,70,-27,38,-28
1780923,22,-36,42,-43,70,-28,38,-28
1780933,21,-36,40,-43,73,-30,38,-27
1780943,22,-35,40,-43,71,-27,55,-15
1780953,23,-35,41,-43,76,-22,40,-28
1780963,22,-36,41,-43,72,-26,38,-28
1780973,22,-35,42,-42,67,-29,36,-28
1780983,22,-36,41,-41,73,-30,40,-28
1780993,22,-36,41,-43,67,-24,50,-20
1781003,22,-37,42,-43,70,-26,40,-27
1781013,22,-36,41,-43,68,-24,56,-14
1781023,22,-36,41,-42,67,-24,41,-28
1781033,22,-36,41,-43,66,-23,56,-14
1781043,22,-35,42,-43,71,-30,23,-27
1781053,22,-34,41,-43,67,-26,41,-28
1781063,22,-36,41,-42,69,-23,41,-28
1781073,22,-36,42,-43,72,-27,55,-11
1781083,22,-36,41,-43,81,-32,21,-27
1781093,22,-35,42,-43,67,-23,55,-15
1781103,22,-37,43,-43,66,-26,56,-11
1781113,22,-37,41,-42,72,-30,39,-26
1781123,22,-37,42,-43,68,-25,54,-17
1781133,22,-37,41,-41,73,-28,41,-28
1781143,22,-36,42,-43,71,-23,44,-26
1781153,22,-37,41,-42,68,-34,21,-27
1781163,22,-36,42,-43,67,-25,45,-25
1781173,22,-37,41,-42,68,-25,55,-13
1781183,22,-36,43,-42,68,-26,38,-27
1781193,22,-37,41,-43,70,-22,53,-17
1781203,23,-37,42,-42,70,-27,39,-27
1781213,21,-35,42,-43,66,-23,56,-13
1781223,22,-36,43,-42,76,-34,22,-28
1781233,23,-36,43,-43,67,-23,56,-13
1781243,23,-38,43,-43,72,-27,55,-12
1781253,23,-39,43,-43,74,-28,38,-27
1781263,23,-39,43,-43,68,-23,53,-12
1781273,23,-41,42,-43,74,-24,43,-26
1781283,24,-41,42,-43,67,-23,54,-15
1781293,23,-41,43,-43,67,-23,54,-16
1781303,22,-41,42,-42,70,-28,40,-27
1781313,23,-40,43,-43,71,-23,45,-25
1781323,22,-41,43,-43,68,-23,55,-15
1781333,22,-37,43,-43,76,-23,46,-24
1781343,23,-41,43,-43,73,-31,38,-28
1781353,22,-41,43,-43,69,-23,53,-12
1781363,22,-42,43,-42,67,-23,43,-27
1781373,23,-43,41,-43,67,-23,56,-14
1781383,23,-41,43,-42,69,-23,54,-16
1781393,23,-42,43,-42,78,-39,38,-28
1781403,23,-42,43,-43,72,-28,51,-19
1781413,22,-42,43,-43,69,-23,56,-14
1781423,22,-42,43,-41,67,-22,50,-19
1781433,23,-42,43,-44,68,-24,51,-19
1781443,22,-42,43,-43,69,-24,55,-17
1781453,23,-43,41,-42,67,-38,51,-19
1781463,23,-43,43,-41,76,-33,23,-28
1781473,23,-44,42,-42,67,-22,48,-22
1781483,23,-43,44,-42,68,-21,51,-19
1781493,23,-43,44,-42,67,-22,55,-13
1781503,23,-42,43,-41,64,-23,42,-27
1781513,23,-43,43,-43,62,-23,47,-23
1781523,24,-43,43,-43,66,-23,54,-16
1781533,23,-44,43,-41,73,-24,53,-12
1781543,22,-44,44,-43,68,-21,47,-22
1781553,23,-44,42,-43,67,-23,49,-21
1781563,23,-43,43,-42,67,-22,51,-19
1781573,23,-43,44,-42,66,-5,20,-28
1781583,23,-42,44,-43,62,-22,54,-12
1781593,23,-43,43,-41,67,-23,56,-13
1781603,23,-43,42,-41,67,-22,48,-21
1781613,23,-44,43,-43,66,-24,50,-19
1781623,24,-43,43,-43,68,-23,55,-13
1781633,23,-43,43,-43,58,-24,54,-15
1781643,22,-44,43,-43,66,-35,56,-12
1781653,23,-45,42,-41,66,-22,44,-26
1781663,23,-44,41,-42,71,-24,55,-12
1781673,23,-44,41,-42,65,-22,54,-12
1781683,23,-42,42,-42,66,-26,56,-12
1781693,24,-42,41,-44,67,-23,53,-16
1781703,24,-41,42,-43,61,-23,47,-22
1781713,23,-42,40,-42,65,-22,55,-12
1781723,23,-38,40,-42,72,-35,55,-13
1781733,23,-42,40,-42,62,-23,55,-16
1781743,23,-42,39,-43,65,-21,52,-18
1781753,23,-42,39,-41,66,-21,54,-15
1781763,23,-42,40,-42,64,-22,51,-12
1781773,23,-41,39,-42,64,-33,24,-28
1781783,23,-41,39,-41,70,-31,54,-13
1781793,23,-41,39,-42,66,-21,42,-27
1781803,23,-41,39,-43,66,-22,50,-20
1781813,23,-40,38,-42,65,-24,54,-16
1781823,23,-41,39,-42,67,-24,56,-15
1781833,22,-39,37,-41,66,-25,55,-12
1781843,23,-39,38,-43,65,-22,51,-19
1781853,22,-39,38,-42,65,-24,54,-12
1781863,22,-39,38,-42,66,-24,53,-17
1781873,23,-39,38,-42,65,-23,56,-14
1781883,23,-38,38,-42,68,-24,56,-14
1781893,22,-38,37,-42,66,-25,57,-13
1781903,23,-39,39,-42,66,-25,55,-16
1781913,23,-39,38,-41,65,-23,55,-15
1781923,24,-38,39,-42,65,-24,57,-13
1781933,22,-38,38,-42,67,-25,57,-13
1781943,22,-38,38,-42,66,-27,57,-12
1781953,23,-38,38,-43,67,-26,56,-11
1781963,21,-37,38,-42,68,-36,54,-16
1781973,21,-37,38,-42,66,-24,56,-12
1781983,22,-37,38,-43,67,-25,43,-27
1781993,21,-37,38,-42,67,-32,54,-41
1782003,20,-37,38,-43,67,-28,57,-13
1782013,21,-35,38,-42,68,-35,55,-12
1782023,22,-37,38,-44,67,-24,54,-16
1782033,21,-37,39,-42,69,-30,57,-13
1782043,20,-37,38,-41,70,-34,56,-13
1782053,20,-36,38,-43,70,-26,57,-11
1782063,21,-37,38,-42,65,-28,57,-8
1782073,21,-36,39,-42,69,-28,56,-12
1782083,21,-36,39,-43,68,-23,51,-13
1782093,21,-36,39,-43,68,-32,56,-13
1782103,22,-35,39,-42,68,-25,52,-17
1782113,21,-34,39,-43,67,-24,42,-27
1782123,21,-36,38,-43,68,-28,55,-12
1782133,22,-35,40,-43,70,-33,45,-13
1782143,21,-36,40,-43,70,-37,52,-16
1782153,22,-36,41,-43,69,-25,56,-12
1782163,22,-36,40,-42,69,-38,47,-15
1782173,22,-35,41,-43,69,-24,55,-14
1782183,22,-36,39,-43,70,-35,53,-16
1782193,22,-36,41,-41,70,-27,55,-11
1782203,20,-36,41,-42,71,-34,56,-12
1782213,21,-36,40,-42,71,-36,55,-13
1782223,22,-36,41,-42,71,-36,43,-22
1782233,21,-36,41,-42,68,-31,55,-12
1782243,20,-36,40,-42,74,-36,54,-15
1782253,21,-36,40,-42,72,-25,55,-14
1782263,20,-36,40,-43,69,-47,36,-42
1782273,21,-36,40,-42,75,-36,57,-15
1782283,22,-36,42,-42,72,-26,55,-13
1782293,22,-36,40,-42,72,-27,56,-12
1782303,22,-36,40,-42,72,-33,55,-13
1782313,22,-35,40,-42,72,-35,53,-42
1782323,23,-36,40,-42,72,-33,55,-14
1782333,23,-36,40,-42,71,-34,56,-16
1782343,22,-35,40,-42,72,-30,56,-13
1782353,23,-35,40,-41,72,-21,55,-15
1782363,23,-36,40,-42,70,-45,43,-23
1782373,24,-36,39,-43,72,-29,55,-13
1782383,23,-35,40,-41,72,-34,56,-13
1782393,24,-36,40,-42,72,-22,54,-16
1782403,24,-36,40,-41,71,-33,43,-43
1782413,23,-36,40,-42,73,-33,55,-16
1782423,24,-36,40,-41,73,-33,50,-16
1782433,24,-36,39,-43,72,-24,57,-13
1782443,24,-36,39,-42,70,-33,49,0
1782453,24,-36,38,-43,73,-25,55,-17
1782463,25,-36,39,-43,72,-32,50,-17
1782473,26,-36,39,-42,72,-21,55,-15
1782483,26,-36,39,-43,73,-31,57,-15
1782493,26,-36,38,-42,76,-31,51,-17
1782503,26,-35,40,-41,74,-30,56,-17
1782513,26,-36,40,-43,70,-20,51,-17
1782523,25,-36,40,-42,71,-32,48,-16
1782533,27,-36,39,-42,74,-26,56,-14
1782543,26,-36,39,-42,72,-31,47,-17
1782553,27,-36,39,-42,70,-23,56,-14
