time, left_gate_raw, right_gate_raw
500510,104,73
500510,109,78
500510,109,77
500510,105,76
500520,201,161
500520,104,71
500520,100,68
500520,91,62
500520,104,73
500520,109,79
500520,104,73
500520,110,78
500520,110,78
500520,105,75
500530,200,161
500530,104,71
500530,99,68
500530,92,61
500530,103,72
500530,109,79
500530,103,72
500530,109,78
500530,106,75
500530,106,75
500540,201,162
500540,104,71
500540,100,69
500540,92,62
500540,104,73
500540,108,78
500540,104,73
500540,110,78
500540,109,77
500540,104,74
500550,200,161
500550,104,71
500550,100,69
500550,90,61
500550,104,73
500550,108,78
500550,103,72
500550,109,78
500550,106,75
500550,106,75
500560,201,161
500560,104,71
500560,100,70
500560,91,62
500560,105,73
500560,108,78
500560,111,79
500560,104,72
500560,109,77
500560,107,75
500570,200,161
500570,104,71
500570,100,69
500570,90,61
500570,104,73
500570,108,78
500570,103,72
500570,109,78
500570,106,75
500570,105,76
500580,201,161
500580,104,71
500580,100,69
500580,92,62
500580,103,72
500580,112,80
500580,104,72
500580,110,78
500580,109,77
500580,106,75
500590,200,161
500590,103,71
500590,100,69
500590,90,61
500590,104,73
500590,108,78
500590,103,72
500590,109,78
500590,106,75
500590,105,75
500600,201,161
500600,104,71
500600,100,69
500600,91,62
500600,105,73
500600,109,77
500600,104,72
500600,110,78
500600,109,77
500600,106,75
500610,200,161
500610,104,71
500610,99,68
500610,91,61
500610,104,73
500610,108,79
500610,104,73
500610,109,78
500610,107,76
500610,105,75
500620,201,161
500620,104,71
500620,100,69
500620,91,62
500620,104,73
500620,109,78
500620,104,73
500620,109,78
500620,107,75
500620,107,75
500630,200,161
500630,103,70
500630,99,69
500630,91,61
500630,105,72
500630,109,77
500630,98,66
500630,107,75
500630,105,75
500630,98,67
500631,107,76
500640,201,161
500640,104,71
500640,100,69
500640,92,62
500640,104,73
500640,109,78
500640,104,73
500640,109,78
500640,110,78
500640,106,76
500650,200,161
500650,103,70
500650,99,68
500650,90,61
500650,103,73
500650,108,78
500650,104,73
500650,109,78
500650,107,74
500650,106,75
500660,201,161
500660,104,71
500660,100,69
500660,92,61
500660,104,73
500660,110,78
500660,103,72
500660,110,78
500660,110,77
500660,106,75
500674,200,161
500680,201,161
500680,104,71
500680,100,69
500680,91,62
500680,105,73
500680,109,78
